Index,Verb Number,Person,Tense,Cherokee,English,Tone,Kirk Verb (Cherokee),Kirk Verb (English),CED (Cherokee),CED (English),CED Sentence (Cherokee),CED Sentence (English),CED Index,CED Link,screenshot name,tags,Is_Dupe,Dupes,weird things
74,3,Third Person Singular,Habitual Tense,uktosdisgo'i,She watches it (habitually),a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3s HabitualTense hasCED,,,add
75,3,Third Person Singular,Completive Past,uktostanv'i,She watched her;She watched it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3s CompletivePast hasCED,,,XX
76,3,Third Person Singular,Immediate,aktosda,She just watched her,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3s Immediate hasCED,,,add
77,3,Third Person Singular,Immediate,uktosda,She just watched it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3s Immediate hasCED,,,add
78,3,Third Person Singular,Infinitive,uwaktosdohdi,For her to watch her;For her to watch it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3s Infinitive hasCED accelerated_2,,,XX
79,3,Third Person Plural,Present Tense,anaktosdi,They are watching her;They are watching it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3p PresentTense hasCED,,,XX
80,3,Third Person Plural,Habitual Tense,anaktosdisgo'i,They watch her (habitually);They watch it (habitually),a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3p HabitualTense hasCED,,,XX
81,3,Third Person Plural,Completive Past,unaktostanv'i,They watched her;They watched it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3p CompletivePast hasCED,,,XX
82,3,Third Person Plural,Immediate,anaktosda,They just watched her;They just watched it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3p Immediate hasCED,,,XX
83,3,Third Person Plural,Infinitive,unaktosdohdi,For them to watch her;For them to watch it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_3p Infinitive hasCED,,,XX
84,3,First Person Plural Inclusive,Present Tense,idigatosdi,We are watching it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_1p-in PresentTense hasCED,,,XX
85,3,First Person Plural Inclusive,Habitual Tense,idigatosdisgo'i,We watch it (habitually),a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_1p-in HabitualTense hasCED,,,XX
86,3,First Person Plural Inclusive,Completive Past,igaktostanv'i,We watched it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_1p-in CompletivePast hasCED,,,XX
87,3,First Person Plural Inclusive,Immediate,idaktosda,We just watched it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_1p-in Immediate hasCED,,,XX
88,3,First Person Plural Inclusive,Infinitive,igaktosdohdi,For us to watch it,a¹kto²³sdi,Aktosdi,Watching,aktosdi,he's looking at him/it,Jalvkwdis adayvlatvsgi *haktosdohdi*?,Do you like *to watch* television?,494,https://cherokeedictionary.net/share/72478,_watching.PNG,first100 P_1p-in Infinitive hasCED,,,XX
89,4,First Person Singular,Present Tense,ga'i,I am walking,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_1s PresentTense hasCED,,,
90,4,First Person Singular,Habitual Tense,ga'iso'i,I walk (habitually),a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_1s HabitualTense hasCED,,,
91,4,First Person Singular,Completive Past,ga'isv'i,I walked,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_1s CompletivePast hasCED,,,
92,4,Second Person Singular,Present Tense,ha'i,You are walking,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_2s PresentTense hasCED,,,
93,4,Second Person Singular,Habitual Tense,ha'iso'i,You walk (habitually),a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_2s HabitualTense hasCED,,,
94,4,Second Person Singular,Completive Past,ha'isv'i,You walked,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_2s CompletivePast hasCED,,,
95,4,Third Person Singular,Present Tense,a'i,She is walking,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_3s PresentTense hasCED accelerated_1 accelerated_2,,,
96,4,Third Person Singular,Habitual Tense,a'iso'i,She walks (habitually),a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_3s HabitualTense hasCED,,,
97,4,Third Person Singular,Completive Past,a'isv'i,She walked,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_3s CompletivePast hasCED,,,
98,4,Third Person Plural,Present Tense,ana'i,They are walking,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_3p PresentTense hasCED,,,
99,4,Third Person Plural,Habitual Tense,ana'iso'i,They walk (habitually),a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_3p HabitualTense hasCED accelerated_2,,,
100,4,Third Person Plural,Completive Past,ana'isv'i,They walked,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_3p CompletivePast hasCED,,,
101,4,First Person Plural Inclusive,Present Tense,ida'i,We are walking,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_1p-in PresentTense hasCED,,,
102,4,First Person Plural Inclusive,Habitual Tense,ida'iso'i,We walk (habitually),a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_1p-in HabitualTense hasCED,,,
103,4,First Person Plural Inclusive,Completive Past,ida'isv'i,We walked,a³?i,A'i,Walking,ai,he's walking,Didanelv didla *wai* kilo.,Someone *is walking toward* the building.,440,https://cherokeedictionary.net/share/72423,a_A.PNG,first25 P_1p-in CompletivePast hasCED accelerated_2,,,
104,5,First Person Singular,Present Tense,gega,I am going,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1s PresentTense hasCED,,,
105,5,First Person Singular,Habitual Tense,gego'i,I go (habitually),e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1s HabitualTense hasCED accelerated_2,,,
106,5,First Person Singular,Completive Past,agwenvsv'i,I went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1s CompletivePast hasCED,,,
107,5,First Person Singular,Immediate,gena,I just went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1s Immediate hasCED,,,
108,5,First Person Singular,Infinitive,agwenvsdi,For me to go,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1s Infinitive hasCED,,,
109,5,Second Person Singular,Present Tense,hega,You are going,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_2s PresentTense hasCED,,,
110,5,Second Person Singular,Habitual Tense,hego'i,You go (habitually),e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_2s HabitualTense hasCED,,,
111,5,Second Person Singular,Completive Past,jenvsv'i,You went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_2s CompletivePast hasCED accelerated_2,,,
112,5,Second Person Singular,Immediate,hena,You just went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_2s Immediate hasCED,,,
113,5,Second Person Singular,Infinitive,jenvsdi,For you to go,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_2s Infinitive hasCED,,,
114,5,Third Person Singular,Present Tense,ega,She is going,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3s PresentTense hasCED accelerated_1,,,
115,5,Third Person Singular,Habitual Tense,ego'i,She goes (habitually),e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3s HabitualTense hasCED,,,
116,5,Third Person Singular,Completive Past,uwenvsv'i,She went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3s CompletivePast hasCED,,,
117,5,Third Person Singular,Immediate,ena,She just went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3s Immediate hasCED accelerated_2,,,
118,5,Third Person Singular,Infinitive,uwenvsdi,For her to go,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3s Infinitive hasCED,,,
119,5,Third Person Plural,Present Tense,anega,They are going,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3p PresentTense hasCED,,,
120,5,Third Person Plural,Habitual Tense,anego'i,They go (habitually),e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3p HabitualTense hasCED,,,
121,5,Third Person Plural,Completive Past,unenvsv'i,They went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3p CompletivePast hasCED,,,
122,5,Third Person Plural,Immediate,anena,They just went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3p Immediate hasCED,,,
123,5,Third Person Plural,Infinitive,unenvsdi,For them to go,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_3p Infinitive hasCED accelerated_2,,,
124,5,First Person Plural Inclusive,Present Tense,idega,We are going,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1p-in PresentTense hasCED accelerated_2,,,
125,5,First Person Plural Inclusive,Habitual Tense,idego'i,We go (habitually),e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1p-in HabitualTense hasCED,,,
126,5,First Person Plural Inclusive,Completive Past,igenvsv'i,We went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1p-in CompletivePast hasCED,,,
127,5,First Person Plural Inclusive,Immediate,idena,We just went,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1p-in Immediate hasCED,,,
128,5,First Person Plural Inclusive,Infinitive,igenvsdi,For us to go,e³ga,Ega,Going,ega,he's going,Ina *gega*.,*I am going* far away.,958,https://cherokeedictionary.net/share/72956,e_A.PNG,first100 P_1p-in Infinitive hasCED,,,
129,6,First Person Singular,Present Tense,jigowhtiha,I see her;I see it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s PresentTense hasCED,,,XX
130,6,First Person Singular,Habitual Tense,jigowhtisgo'i,I see her (habitually);I see it (habitually),a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s HabitualTense hasCED,,,XX
131,6,First Person Singular,Completive Past,jigo'v'i,I saw her,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s CompletivePast hasCED,,,add
132,6,First Person Singular,Completive Past,agigohv'i,I saw it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s CompletivePast hasCED,,,add
133,6,First Person Singular,Immediate,jigowati,I just saw her; I just saw it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s Immediate hasCED accelerated_2,,,XX
134,6,First Person Singular,Infinitive,jigowhtvhdi,For me to see her,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s Infinitive hasCED,,,add
135,6,First Person Singular,Infinitive,agigowhtvhdi,For me to see it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_1s Infinitive hasCED accelerated_2,,,add
136,6,Second Person Singular,Present Tense,higowhtiha,You see her; You see it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s PresentTense hasCED,,,XX
137,6,Second Person Singular,Habitual Tense,higowhtisgo'i,You see her (habitually);You see it (habitually),a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s HabitualTense hasCED,,,XX
138,6,Second Person Singular,Completive Past,higo'v'i,You saw her,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s CompletivePast hasCED,,,add
139,6,Second Person Singular,Completive Past,jagohv'i,You saw it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s CompletivePast hasCED,,,add
140,6,Second Person Singular,Immediate,higowati,You just saw her; You just saw it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s Immediate hasCED,,,XX
141,6,Second Person Singular,Infinitive,higowhtvhdi,For you to see her,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s Infinitive hasCED,,,add
142,6,Second Person Singular,Infinitive,jagowhtvhdi,For you to see it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_2s Infinitive hasCED,,,add
143,6,Third Person Singular,Present Tense,agowhtiha,She sees her;She sees it,a¹gowh²ti.³ha,Agowhtiha,See,agowhtiha,"he sees him, it",Hlas *hyigowhti*?,Don't *you see it*?,347,https://cherokeedictionary.net/share/72329,gohwati_A.PNG,first25 P_3s PresentTense hasCED accelerated_1,,,XX
