sentence_id,base_form_id,word_index,source,source file,gloss_syllabary,gloss_phonetic,gloss_english
faff90d398c6,7576f186c10f889d,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏔᎷᎩᏍᎩᏍ,talu:gì:sgís dikanv:wi̋:sgi,a welder?
b56cdf734587,28c0496d0a754e35,3,rrd,lily-dict.csv,ᏱᎪᎵᎦ,,I understand
1dbc866cbb0d,deb7b494d8609dab,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏂᎨᏒ,kv:nigè:sv̋,in view.
10b5a59bdd49,1b9e9b8862959f76,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎲᏃᏌᎲᎢ,hv:nó:sahv:'i,Sweep
a7851f70015f,4bb0c7cd37be8fb8,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎴᏫᏍᏔᏅᎢ.,ù:le:hwistánv́:'i,stopped.
23325cab5946,43657116f892eea4,6,rrd,lily-dict.csv,ᎤᏅᎪᎳᏛ,,the bow
9a67b7eed6c2,6ffc040111a45d8d,2,rrd,lily-dict.csv,ᎠᏎᎯᎲᎢ,,to number
3d989453ea5f,c7c3b1a7baaa075e,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏔᎦ ᎠᏨᏯ,jitǎ:ga achv:ya,A rooster
3d989453ea5f,c7c3b1a7baaa075e,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏔᎦ ᎠᏨᏯ,jitǎ:ga achv:ya,A rooster
953cffb92177,25cc1d92ccc9b4e4,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎦᎾᏬᏍᎪᎢ.,à:ga:nawo:sgó:'i,it gets warm.
afe9fd17ff02,86d3c46b1c78bd96,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏟᏴᏌᎾᏩᏍᏗᏍᎪᎢ.,à:hliyv̌:sánà:wsdǐ:sgó:ʔi,it snorts.
65846cd5a741,8b0901cb711c9e3c,0,rrd,lily-dict.csv,(Ꭶ)Ꮩ,,What
016d4d14fc61,e588c270d6b6ab52,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᏉᎭᎸᏂᎸᎢ.,ù:sgwo:halv̌:nî:lv̌:'i,he hit it in the stomach
0357309fd4af,dd686ad774ae7e7e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᎵᏉᎩ,galhgwǒ:gi,Seven
4777e970a618,0ef7faaaeb7a7b1d,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏓᏂᏱᏍᎩ,di:dǎ:níyi̋:sgi,policeman.
6b87440f4a3d,3892b3d099323b85,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,clothes.
314b0fa172a5,3926442a6aae884d,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏯᏙᏢ,à:yâ:tohlv̋:,chapter
16b6864dd739,5a09412d6b8d70ce,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏳᎵᏍᏚᎴᎭ?,yú:lsdu:le̋:ha,when she washes her hair?
7b3c8fe4ba6b,a9b90f1194a09cb2,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏴᎲ,dù:yv:hv́,He got
564a2de51024,e1674ba6b1f41cc7,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏍᏗ ᎬᏗᏍᎪ,gv̀:dǐ:sgó,I use
ce83cd70dbf4,52b0a4c5f24cf186,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏭᏖᏍᏗ,juwu:te:sdi̋,I've already asked
3625ff850041,06e0d612be853487,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏱᏂᎦᎵᏍᏗᎭᏊ ᎩᎶ,yinigálsdi̋:hagwu kilő:,anyone
3625ff850041,06e0d612be853487,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏱᏂᎦᎵᏍᏗᎭᏊ ᎩᎶ,yinigálsdi̋:hagwu kilő:,anyone
9abcc87e82c0,d74e26c044706792,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎴᏴᏒᎢ.,u:le:yv:sv́:'i,fell.
219c0deb1df2,a0252941b208763f,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏔᎴᏍᏗ,di:talè:sdi,drill.
879e6ee986d7,b1acbd31577f6958,3,rrd,lily-dict.csv,ᎠᎾᎵᏃᎮᏔᏂᏐ,,went talking
b1409dc0e106,ddc5a9c89d67fb3a,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᏳᏍᏗ,iyű:sdi,like
2c699f0d2602,6e27d28709d86398,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,cold
71d0847c24d7,5f0ae821844afac3,4,rrd,lily-dict.csv,ᎤᏁᎳᏅᎯ,,God
97c20606785f,222233fdecb67105,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎳᏍᏓᎡᏍᎬ,à:lâ:sda'e:sgv̋:,by tromping on it.
68b7612a80b6,6e757daa7eca108d,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏂᏨᏅ,nijv́:nhdi,you have on
f31485821c99,d42a7e0a0a0d3580,0,rrd,lily-dict.csv,ᎦᏲᎵ,,a little
bfc37bf4fd42,2548b16934cfef94,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏄᏟᏍᏛ,nù:hlí:sdv̋:,as quickly as possible.
cbf8dd6b2831,8ea3256ee12db92d,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏓᏃᏲ.,atano:yó,fan.
ec40d1f0ab8a,1d038931bc5df277,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏯᏙᏢ,ù:yâ:tohlv́:,He distributed
92f045f1845d,2f1bd9df5431c685,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎩᏁᎰᎢ.,à:gine:hó:'i,have
c55c3c0eec9e,af4832b025ea04fb,5,rrd,lily-dict.csv,ᎦᏓ,,earth
c55c3c0eec9e,af4832b025ea04fb,13,rrd,lily-dict.csv,ᎦᏓ,,earth
bb7fdde6916e,f33989a58b458383,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏦᎢᏁ ᎢᎦ,jo'ine̋: i:ga,Wednesday.
bb7fdde6916e,f33989a58b458383,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏦᎢᏁ ᎢᎦ,jo'ine̋: i:ga,Wednesday.
490a36e08a72,e23c6ff32d0c328d,0,rrd,lily-dict.csv,ᎤᏍᏓᎦᎸᎢ,,the cave
ccb791432197,2fa151c987a74f08,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏥᎳ ᎪᏢᏗ,ajǐ:la gő:hlvhdi,match.
ccb791432197,2fa151c987a74f08,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏥᎳ ᎪᏢᏗ,ajǐ:la gő:hlvhdi,match.
70c3f3aa3df3,589698caa9724dd0,9,rrd,lily-dict.csv,ᎤᏬᎰᏒᎩ,,suffered it to fall off
0e4e49a69f29,5f224da8fd6445f9,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,swim?
6276e30e7007,610d016169bdfae0,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏂ,á'ni,strawberries
c36590d5f1b9,408b62d44278a191,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᏫᏍᎬᎯ,dawi:sgv̋:hi,slippery.
efc7ad254cf0,e5762065a73a113c,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᎵᏍᏗ,du:lì:sdi,September.
4450c5ab9e25,847b2e84e75e14c8,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏯᏙᎵᎦᏊ.,ji:ya:dǒ:lî:gagwu,feel sorry for him.
9e821594e033,f2edf5d8659b9296,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏂᏢᎩ,ju:ni:dlv̋:gi,patients
d71cc6e92efe,d14283f55ff98fe8,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᎰᏅᏙᏔᏅᎢ.,uwo:honvhdohtánv̌:'i,He accidentally dropped
9ab6a2385f96,a94b8b496e81bd2a,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏍᎪᎵ,askő:li,in the head
5f9e112d8ddb,26016cfabd5e1864,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏅᎩᎶᏍᏗ,ju:nhgi:lő:sdi,Fridays.
64463d7498b2,05746bbc22b361f1,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎧᏅᏍᏕᎾ,ju:kanv:sdě:na,a bull
c376ff95a461,3e508d4171e793fc,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᏆᏂᎩ,ű:sgwanikdi,interesting
f87f3f75cd2f,e35d9106c54b3710,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏳ ᏗᏝᏫᏘᏗᏍᎩ?,jiyú: di:hlawi:tdi̋:sgi,pilot?
f87f3f75cd2f,e35d9106c54b3710,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏳ ᏗᏝᏫᏘᏗᏍᎩ?,jiyú: di:hlawi:tdi̋:sgi,pilot?
8a40c0d8754a,d910048b4a0076ad,4,rrd,lily-dict.csv,ᏣᏤᏍᏙ,,thy couch
fbb630ebae0e,4ce98c20d50102eb,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏂᎦᎾᏍᏓ,u:ni:gana̋:sda,sweet.
ba6efb48368f,1f033de7e2f4537a,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏝᏫᏗᏍᎩ,ahlawi:di̋:sg,something that flies?
0186ec41afd0,a78d10e3aed5b85a,3,rrd,lily-dict.csv,ᏣᏙᏩᏗᏍᎬ,tsadowadisgv,your shadow
2e8f59b3fcd7,094874aa8d87bea3,2,rrd,lily-dict.csv,ᎯᎸᎥᎦ,,Put
bfa9cc6da065,6ba74acd28c3a6b5,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᏆᎴᎳ,dagwalé:la,a car.
a6d0a7479dfa,231d22d889742b3c,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏍᏕᎵᎭ.,jì:sde:lǐ:ha,I am helping him
56f0dfbabf5a,573e1c9f70a4aae3,1,CNT,lily-dict.csv,ᏟᏌᏇᏌ,tlisaquesa,chrysoprasus
2ab46251f8c7,f96cb59a56e8cf8b,2,rrd,lily-dict.csv,ᏅᏬᏗ,,medicine
e51865c0cf2e,9491ca6e6565eaab,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏓᏁᏟᏴᏍᏔᏅᎢ.,ù:daně:dlí:yv̀:stanv̌:'i,took his place.
dc2cb864d13d,d46b109a69dfac1f,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏱᏘᏯᎵᏐᏍᏗᏍᎨᏍᏗ.,yitiyálì:sò:sdí:sgé:sdi,aim at
c2cfcf74f01e,668bfa6b84f35c2a,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,over.
289f860dba97,2b3423d90f2888ac,4,rrd,lily-dict.csv,ᎧᏁᏍᎦ,,straw
bde69e7a2d64,31e06afe8cb02165,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏗᎭ?,à:dǐ:ha,is he saying?
e6211edb3a31,1b11f7e4381df38e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎭᎷᏱ,de:halu:yí,June.
af26c2439c1c,1df495a6f6e45513,2,rrd,lily-dict.csv,ᏣᏍᏚᏅᎩ,,seal
c4f208a485ba,33400f48ef64ee5d,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏓᎾᏫᏍᏔᏅᎢ.,ù:danâ:wstanv̌:'i,he ran.
1103ea0e70b7,181acc81f3dfadc8,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᎫᏍᏗᎭ,gv:gu:sdi:ha,is sifting
cf5467fc7bcf,2e48f0bef70a82d2,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᎶᏂ,gá'lohni,August.
aaf4c25b9d21,b7655fd9a137e65e,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎦᏍᎩᎶ,diga:sgiló,chairs.
3e165c04f1ad,5c170b5cc66a3319,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎾᏙᏓᏈᏕᎾ,u:nadǒ:dágwì:de̋:na,Saturday.
cbf5d2af5f68,a16f56b0af3b05d6,2,rrd,lily-dict.csv,ᎤᏩᏂ,,wool
348d0ab357d2,bbf78436a44be2d9,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,Ꮎ,ná,those
8684ba047e09,335352a4cacee008,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎪᏏᏓ,u:gő:sida,rotten.
8b49c8daae0c,87bd3fb8298224a1,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎦᏙᎲᏒᎢ.,ù:ktohv́sv̋:'i,He became wise
eb05ec2a0ad7,12712637e32f800d,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏱᏚᎦᏘᏅᏕᏌ,yidǔ:ktínv̀:de̋:sa,When she takes off her glasses‚
b07889496476,0220c659f1bb7138,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᎴᎳ,wá:le:la,Hummingbirds
ecac80e2fd76,9ef3d22c22c6f5b6,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᎬᎾᏕᎾ,i:gv́:nade̋:na,area
89bbc3915c9c,d2a2058dcfd7dbdb,2,rrd,lily-dict.csv,ᎠᏂᏏᎾᏌᏅᎬᎢ,,their craftiness
9229b8f2ab82,fb493e8d6c1dc654,0,rrd,lily-dict.csv,ᏗᏇᏅᏒᏃ,,home
6db6b0133796,de1736f7a66b7a42,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎦᎵᏗ,dé:gahldi,a sack
ec5f53465c12,22b0288ae8e83530,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏐᎢᏱ,só'i:ya̋,in the next room.
1241564e6636,046804147f571fdf,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎰᏩ.,howa,Okay.
2c032212f0e9,bca7b8e2264c4cb2,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎪᎳ?,gő:la,winter?
3bac602e89f0,a8a2e6ab46a456b5,11,rrd,lily-dict.csv,ᏐᎣᏁᎳᏍᎪᎯ,,ninety
483ea6fb6ed0,f506c4e8fd1ec970,2,rrd,lily-dict.csv,ᎤᏂᏍᏓᏱᏛᎩ,,agreed
8d6f501b2d66,5fc476e1e7314e76,3,rrd,lily-dict.csv,ᎥᏝ ᏱᎦᎸᏍᎦ,,doth not slumber
8d6f501b2d66,5fc476e1e7314e76,4,rrd,lily-dict.csv,ᎥᏝ ᏱᎦᎸᏍᎦ,,doth not slumber
5e57896905ec,794511e69f56cfcb,1,,learning-to-use-the-cherokee-verb.csv,ᎠᏁᏙᎭ,anedoha,They are walking around
3aa73c9893a7,114573f7d758b107,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏔᏝᏬᏒᎢ.,ù:tahlawo:sv̌:'i,he became enraged.
029dd0e68894,15500f0b673e52e7,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎵᏏᏅᏓᏍ,ju:lsihnv̋:dás,nightly?
c7501db31449,4400e9615025236e,4,rrd,lily-dict.csv,ᎢᏥᏍᏗᏳ,,where to look
e2e1b36b7103,9be7230addc112ec,3,rrd,lily-dict.csv,ᎤᏪᏥ ᎠᎨᏳᏣ,,Daughter
e2e1b36b7103,9be7230addc112ec,4,rrd,lily-dict.csv,ᎤᏪᏥ ᎠᎨᏳᏣ,,Daughter
474c10b6c894,7187ceafafec407e,4,rrd,lily-dict.csv,ᏣᏕᏅᎩ,,born
d87ebfbb317f,789e832bb919efd8,0,rrd,lily-dict.csv,ᎠᏎᏃ,,but
3ff35fdeefda,bb5d72529b002ce7,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏜᏩᏛ,à:dlǎ:wá'dv̋:,coat pocket.
0fe0dbbbaa91,4019d8b773d15ab6,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᏓᏅᎿᏅᎢ.,ù:sdanv:hnanv́:'i,drew a line
c5099713a755,10a2e5c237111ba7,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏕᎵᏍᎦᎸᎲ,udelisgalvhv,a ditch?
1f00e2a0cb40,b36da9a6f9c09f4a,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᎿᏑᎦᏢᎢ.,dù:hná:suhgahlv̋:'i,his toenails
c0947a817efc,8f28fa6340d642c3,0,rrd,lily-dict.csv,ᎣᏍᏓ,,good
fd5092e7d7cf,8e96d1d3f6df0254,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏔᏃᎴᎪᎢ.,à:tanǒ:lê:gó:'i,it steams.
f3846beacc6f,a4efb072a0e96dbe,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎳᏉᏯ,se:lágwǒ:ya,a green snake
36950a0fcc65,60c2b3c1167b12f5,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏏᏩᏍᎦ.,ù:sihwasga,He's coughing
6b963b955690,0f8c93602cf842e7,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,Ꮭ ᎢᎸᏢ,hla ilvhdlv̋:,nowhere
6b963b955690,0f8c93602cf842e7,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,Ꮭ ᎢᎸᏢ,hla ilvhdlv̋:,nowhere
c9c796f11dd0,41c24f85b5381847,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎩᏢᎬ,à:kdlv̂:gv́:,I was sick
9cae379abf93,ab2837c47a09d47a,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏓᏁᏗ,di:da̋:hnehdi,gifts.
ff27e13893ac,159024bacca9e07b,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎫᎵᏗᏍᎩ.,digu:hldi:sgi,a mud dauber
3c08392c7702,0a60d138d7c3f8a3,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎫᎫ,gù:gu,Ticks
67af7df1ed31,0bc18df2c8686866,2,,learning-to-use-the-cherokee-verb.csv,ᏥᎸᏉᏗ,jilvgwodi,I like her
56a772894865,23568d6575502700,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᎶᏏ,waló:si,frogs
971904f2e17a,57a8f0759afacfdc,0,rrd,lily-dict.csv,ᏧᎳ,,The foxes
e819937b9367,b03af5820d0e7d09,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏣᏗ,ajadi,fish
045cc00b2302,5bb5be2edd188750,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎦᎵᏍᎪ,à:gá:li:sgó,shines
699065b4a396,8d60205ea0b33b19,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏪᏥ?,juwě:ji,eggs?
7654702bac91,c644c10b02e40ef7,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎶᎯᏍᏔᏅ,ù:lo:histanv́:,stopped by
e6514e1ca2a8,72f81aa91a5ec64d,4,rrd,lily-dict.csv,ᎤᏓᎵᎢ,,his Wife
12a2f3d17b90,9bf3b6d81e929139,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎬᏫᏳᎯ?,u:gv:wiyu:hí,Chief
0b95d4f575a9,0b2fdcffc42bba36,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᎵᏲᎯᎲ,dà:lǐ:yó:hihv̋,putting on his socks‚
1324b6331ef7,858ced4909da94ed,2,rrd,lily-dict.csv,ᎠᎩᏰᎯ,,my husband
97833fc2111c,e0fe4a86f5676561,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᏰᎵᏍᎪ,dà:hyě:lî:sgó,imitates
526641e34823,7d26250c4ea49056,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏅᎢ,kv:hnv̋:'i,murderer
33a04b6e1043,6c704bc9e235eb94,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎵᏦᎯᏓ,uljǒ:hída,fat
7ee35c7855a8,a42e80d2733545c5,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏥᎸᎯ,aji:lv̋:hi,into the fire.
23859b139234,d9b9ad4843b1ab63,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏅᏠᏢᎢ.,dù:nv́:hlo:hlv̌:'i,he tied up its legs.
9d51d9e4fb15,0d77f1f7b0138586,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,hand
2fbba05e1f39,a54bf9d2190420dd,3,rrd,lily-dict.csv,ᏕᎦᏰᏫᏍᎦ,,She is sewing
2172db4e1877,efa8e8cfe76ef7c0,2,rrd,lily-dict.csv,ᎤᎦᎵᏍᎬ,,it is shined on by the sun
4f6d58718b20,523bd6abe14c7184,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎯᏌᎳᏛᎦ.,hisaladv̀:ga,Raise
2f026e4bad42,5de6b71cbcba8c56,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᎿᏩ?,da:hnawa,war
86608660122d,92e1565ccb5ddab7,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏴᏍᏗ,ű:hyvsdi,strong
e4df0d35bb9a,4705fcf746893e93,4,,learning-to-use-the-cherokee-verb.csv,ᎠᎵᎮᎵᏤᎰᎢ,alihelichehoi,he thanks him
72058652f1fe,c251fe0880e8bf14,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᎾᎵ.,gà:ná'li,gelding.
04d9e9cb1e89,190bdad5e99b144f,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏠᎨᏏ,dlo:ge̋:si,field
1d087f80cec7,0334996cc2fa033d,1,,learning-to-use-the-cherokee-verb.csv,ᏥᏲᎭ,jiyoha,I'm looking for
23230960ac1c,667220fa5f441ee4,8,rrd,lily-dict.csv,ᎠᎱᎵ,,tabret
8bf86a41e1cd,f84b1781339fd054,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎵᏔᏕᎩ,di:hltade̋:gi,jumper.
3d323b3c0892,2ef73c02bcb63e03,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎣᏏᏲ.,o:síyo,Hello.
63b5a322bedc,05f496cc50738691,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎦᎶᎩᏍᎩ,digalo:gi̋:sgi,farmer's
03a0b8e88938,f0034f1d4b0a86d9,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎷ ᏧᏓ,se:lú ju:da,corncobs.
03a0b8e88938,f0034f1d4b0a86d9,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎷ ᏧᏓ,se:lú ju:da,corncobs.
cdb717394333,96c472ad6675ab14,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᏆᏂᎪᏒ,ù:sgwanigo:sv́:,He was amazed
c44998377b02,2186b76cc5194e77,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏂᏓᎿᏫ,di:ni:da̋:hnawi,his enemy
9f47ed9ce220,53f21936c19d75dc,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏓᏪᎳᎩᏍᎩ,adawe:lagì:sgi,gunpowder.
13bf2f85792f,54463c857049e68d,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏑᎳᎢᏴᏍᎪᎢ.,à:su:lá'i:yv́:sgó:'i,he changes his pants.
a80526860be3,c7b1edd0649173a4,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏡᏡ,dlù:dlu,martins.
8ce3033899fb,ca890380efbe32ca,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᏳᏩᎪᏗ,iyúwa̋:kdi,times
69a1a50a3069,c23f947b17bb66c5,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏂᏌᏅᎢ.,ù:ní:sahnv̌:'i,He buried
d4bed5d02a59,5f94225a5d942562,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏓᏨᎢᏍᎩ,ada:jv̋:ysgi,stinging
b0086a507866,884c0a7fdddb80e7,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎾᎦᎵᏍᎩ,anà:galǐ:sgi,battery
99c43830bb4d,841bd4d808686f47,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏣᏴᏥᏅᏘᏏ.,jijahyv́:chinv̀:tsi,choke on it.
24433f673dbb,e47b8fe33b6b33e8,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎦᎾᏗᏫᏍᎬ,de:gánadî:wsgv̋,crossing
d1980ee9888e,fb6ae9b0639a122d,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏍᎩᎸ,ga:sgilv̋: ,on a chair.
233b0cd8ea0d,7089e94744caec44,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏛᏅᎢᏍᏗᏍᎪ,à:dv:nv́'isdi:sgó,She prepares
