sentence_id,syllabary,phonetic,english,sentence_notes,sources
5ad4d721f17040cd,ᎠᏥᏅᏏᏛ ᎠᎵᏘᏍᎪᎢ ᏅᏗᎦᎵᏍᏙᏗᏍᎪ ᎠᏥᏅᏏᏛᏉ ᎨᏒᎢ.,Atsinvsidv alitisgoi nvdigalisdodisgo atsinvsidvquo gesvi.,"The hireling fleeth, because he is an hireling, and careth not for the sheep.",,cherokee-new-testament.csv
34c68a36b523aa19,"ᎠᏴ ᎠᏆᏓᏅᏘ ᎠᏫ-ᏗᏥᎦᏘᏯ; ᎠᎴ ᏕᏥᎦᏔᎭ ᏗᏆᏤᎵᎦ, ᎠᎴ ᏗᏆᏤᎵᎦ ᎬᎩᎦᏔᎭ,","Ayv aquadanvti awiditsigatiya; ale detsigataha diquatseliga, ale diquatseliga gvgigataha,","I am the good shepherd, and know my sheep, and am known of mine.",,cherokee-new-testament.csv
a5e36c5575ba3fa3,"ᎾᏍᎩᏯ ᎠᎦᏴᎵᎨ ᏣᎩᎦᏔᎭ, ᎠᎴ ᎠᏴ ᎠᎦᏴᎵᎨ ᏥᏥᎦᏔᎭ.  ᎠᎴ ᎬᏅ ᎡᎳᏗ ᏕᏥᏁᎭ ᎠᏫ.","Nasgiya Agayvlige tsagigataha, ale ayv Agayvlige tsitsigataha.  Ale gvnv eladi detsineha awi.","As the Father knoweth me, even so know I the Father: and I lay down my life for the sheep.",,cherokee-new-testament.csv
cb87ece535421474,"ᎠᎴ ᏄᎾᏓᎴ ᎠᏫ ᏓᎩᎧᎭ, ᎾᏍᎩ ᎥᏝ ᎯᎠ ᎤᏂᏴᏍᏗᏱ ᏯᏂᏯᎠ; ᎾᏍᎩ ᎾᏍᏉ ᎠᏎ ᏙᏓᎦᏘᏃᎵ, ᎠᎴ ᏛᎾᏛᎦᏂ ᏥᏁᎬᎢ; ᎠᎴ ᏑᎾᏓᏡᎩ ᏅᏛᎾᎵᏍᏔᏂ; ᎠᎴ ᏌᏉ ᎨᏎᏍᏗ ᎠᏫ-ᏗᎦᏘᏯ.","Ale nunadale awi dagikaha, nasgi vtla hia uniyvsdiyi yaniyaa; nasgi nasquo ase dodagatinoli, ale dvnadvgani tsinegvi; ale sunadatlugi nvdvnalistani; ale saquo gesesdi awidigatiya.","And other sheep I have, which are not of this fold: them also I must bring, and they shall hear my voice; and there shall be one fold, and one shepherd.",,cherokee-new-testament.csv
8f8b23f22250fa8e,ᎡᎳᏗ ᏥᏥᎥᏍᎦ ᎬᏅᎢ ᎾᏍᎩ ᏔᎵᏁ ᎠᎩᎩᏏᏐᏗ ᏥᎩ ᎾᏍᎩ ᏅᏗᎦᎵᏍᏙᏗᎭ ᎠᎦᏴᎵᎨ ᎠᎩᎨᏳᎭ.,Eladi tsitsivsga gvnvi nasgi taline agigisisodi tsigi nasgi nvdigalisdodiha Agayvlige agigeyuha.,"Therefore doth my Father love me, because I lay down my life, that I might take it again.",,cherokee-new-testament.csv
6cda58e37b5d24ff,"ᎥᏝ ᎩᎶ ᏴᏛᎩᎩᎡᎵ, ᎠᏋᏒᏉᏍᎩᏂ ᎠᏆᏓᏅᏖᏛ ᎡᎳᏗ ᏓᏥᏂ.  ᎠᎩᎭ ᏰᎵᏉ ᎡᎳᏗ ᎬᎩᏗ ᎨᏒᎢ, ᎠᎴ ᎠᎩᎭ ᏰᎵᏉ ᎬᎩᎩᏏᏐᏗ ᎨᏒᎢ.  ᎾᏍᎩ ᎯᎠ ᏄᏍᏗ ᎡᏙᏓ ᎠᎩᏁᏤᎸ.","Vtla gilo yvdvgigieli, aquvsvquosgini aquadanvtedv eladi datsini.  Agiha yeliquo eladi gvgidi gesvi, ale agiha yeliquo gvgigisisodi gesvi.  Nasgi hia nusdi Edoda aginetselv.","No man taketh it from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment have I received of my Father.",,cherokee-new-testament.csv
1668fb8a5c12d9bb,ᎿᎭᏉᏃ ᏔᎵᏁ ᏔᎵ ᏄᎾᏓᏛᎩ ᎠᏂᏧᏏ ᏅᏓᎦᎵᏍᏙᏗᏍᎬᎩ ᎾᏍᎩ ᏄᏪᏒᎢ.,Hnaquono taline tali nunadadvgi Anitsusi nvdagalisdodisgvgi nasgi nuwesvi.,There was a division therefore again among the Jews for these sayings.,,cherokee-new-testament.csv
52b6adfe360b39d0,"ᎤᏂᏣᏛᎩᏃ ᎤᎾᏓᏑᏴᎩ ᎯᎠ ᏄᏂᏪᏒᎩ; ᎠᏍᎩᎾ ᎤᏯᎠ, ᎠᎴ ᎤᎸᏃᏘᎭ; ᎦᏙᏃ ᎢᎡᏣᏛᏓᏍᏓᏁᎭ?","Unitsadvgino unadasuyvgi hia nuniwesvgi; Asgina uyaa, ale ulvnotiha; gadono ietsadvdasdaneha?","And many of them said, He hath a devil, and is mad; why hear ye him?",,cherokee-new-testament.csv
cd46e51b1b999d25,ᎢᎦᏛᏃ ᎯᎠ ᏄᏂᏪᏒᎩ; ᎾᏍᎩ ᎯᎠ ᏥᏂᎦᏪ ᏥᎧᏁᎦ ᎥᏝ ᎠᏍᎩᎾ ᎤᏯᎢ ᎤᏁᎢᏍᏗ ᏱᎩ; ᏥᎪ ᎠᏍᎩᎾ ᏰᎵ ᏱᏓᏍᏚᎢᏏ ᏗᎨᏫ ᏗᎦᏙᎵ.,Igadvno hia nuniwesvgi; Nasgi hia tsinigawe tsikanega vtla asgina uyai uneisdi yigi; tsigo asgina yeli yidasduisi digewi digadoli.,"Others said, These are not the words of him that hath a devil. Can a devil open the eyes of the blind?",,cherokee-new-testament.csv
12c7a40bee083b2f,"ᏗᎦᎳᏫᎢᏍᏗᏱᏃ ᎤᏂᏅᎦᎸᎲ ᏓᎾᎵᏍᏓᏴᎲᏍᎬᎩ ᏥᎷᏏᎵᎻ, ᎠᎴ ᎪᎳ ᎨᏒᎩ.","Digalawiisdiyino uninvgalvhv danalisdayvhvsgvgi Tsilusilimi, ale gola gesvgi.","And it was at Jerusalem the feast of the dedication, and it was winter.",,cherokee-new-testament.csv
53bde598ff8973d4,"ᏥᏌᏃ ᎡᏙᎲᎩ ᎤᏛᏅ-ᏗᎦᎳᏫᎢᏍᏗᏱ, ᏐᎵᎹᏅ ᎤᏤᎵᎦ ᎠᏲᏓᏝᎲᎢ.","Tsisano edohvgi udvnvdigalawiisdiyi, Solimanv utseliga ayodatlahvi.",And Jesus walked in the temple in Solomon's porch.,,cherokee-new-testament.csv
9f5782e58373f354,"ᎿᎭᏉᏃ ᎠᏂᏧᏏ ᎬᏩᏓᏡᏫᏍᏔᏅᎩ, ᎯᎠ ᏂᎬᏩᏪᏎᎸᎩ; ᎯᎳᎪ ᏅᏓᎪᎯᏥ ᏍᎩᏰᎵᎢᏍᏗᏍᎨᏍᏗ?  ᎢᏳᏃ ᏂᎯ ᎦᎶᏁᏛ ᎨᏎᏍᏗ, ᏍᎩᏃᎲᏏ ᏚᏳᎪᏛᎢ.","Hnaquono Anitsusi gvwadatluwistanvgi, hia nigvwaweselvgi; Hilago nvdagohitsi sgiyeliisdisgesdi?  Iyuno nihi galonedv gesesdi, sginohvsi duyugodvi.","Then came the Jews round about him, and said unto him, How long dost thou make us to doubt? If thou be the Christ, tell us plainly.",,cherokee-new-testament.csv
2d62b05491024e5d,"ᏥᏌ ᎤᏁᏨᎩ ᎯᎠ ᏚᏂᏪᏎᎸᎩ; ᎢᏨᏃᏁᎸᎩ, ᎠᏎᏃ ᎥᏝ ᏱᏍᎩᏲᎢᏳᏁᎢ.  ᏗᎦᎸᏫᏍᏓᏁᏗ ᏥᏓᎩᎸᏫᏍᏓᏁᎭ ᎡᏙᏓ ᏚᏙᏍᏛᎢ, ᎾᏍᎩ ᎬᏂᎨᏒ ᎾᏋᏁᎭ.","Tsisa unetsvgi hia duniweselvgi; Itsvnonelvgi, aseno vtla yisgiyoiyunei.  Digalvwisdanedi tsidagilvwisdaneha Edoda dudosdvi, nasgi gvnigesv naquvneha.","Jesus answered them, I told you, and ye believed not: the works that I do in my Father's name, they bear witness of me.",,cherokee-new-testament.csv
6bc947d6c8ef2192,"ᏂᎯᏍᎩᏂ ᎥᏝ ᏱᏦᎯᏳᎲᏍᎦ, ᏅᏗᎦᎵᏍᏙᏗᎭ ᏂᎯ ᎠᏫ ᏗᏆᏤᎵᎦ ᏂᎨᏒᎾ ᎨᏒᎢ, ᎾᏍᎩᏯ ᏥᏂᏨᏪᏎᎸᎩ.","Nihisgini vtla yitsohiyuhvsga, nvdigalisdodiha nihi awi diquatseliga nigesvna gesvi, nasgiya tsinitsvweselvgi.","But ye believe not, because ye are not of my sheep, as I said unto you.",,cherokee-new-testament.csv
80412c324da7689d,"ᎠᏫ ᏗᏆᏤᎵᎦ ᎠᎾᏛᎩᏍᎪ ᏥᏁᎬᎢ, ᎠᎴ ᎠᏴ ᎦᏥᎦᏔᎭ, ᎠᎴ ᎬᏂᏍᏓᏩᏕᎪᎢ,","Awi diquatseliga anadvgisgo tsinegvi, ale ayv gatsigataha, ale gvnisdawadegoi,","My sheep hear my voice, and I know them, and they follow me:",,cherokee-new-testament.csv
113f5d4ab197610b,"ᎠᎴ ᎠᎵᏍᏆᏗᏍᎩ ᏂᎨᏒᎾ ᎬᏂᏛ ᎦᏥᏁᎰᎢ, ᎥᏝᏃ ᎢᎸᎯᏳ ᏧᏂᏲᎱᎯᏍᏗ ᏱᎩ, ᎠᎴ ᎥᏝ ᎩᎶ ᏗᏆᏑᎦᎸᏙᏗ ᏱᎩ.","Ale alisquadisgi nigesvna gvnidv gatsinehoi, vtlano ilvhiyu tsuniyohuhisdi yigi, ale vtla gilo diquasugalvdodi yigi.","And I give unto them eternal life; and they shall never perish, neither shall any man pluck them out of my hand.",,cherokee-new-testament.csv
21334bd2efad4701,"ᎾᏍᎩ Ꮎ ᎡᏙᏓ ᏗᎩᎧᏁᎸᎯ ᎤᏟ ᎤᎵᏂᎩᏗᏳ ᎡᏍᎦᏉ ᎾᏂᎥᎢ, ᎥᏝᏃ ᏰᎵ ᎩᎶ ᎡᏙᏓ ᏗᎬᏩᏑᎦᎸᏙᏗ ᏱᎩ.","Nasgi na Edoda digikanelvhi utli ulinigidiyu Esgaquo nanivi, vtlano yeli gilo Edoda digvwasugalvdodi yigi.","My Father, which gave them me, is greater than all; and no man is able to pluck them out of my Father's hand.",,cherokee-new-testament.csv
4d49c28de3858b02,ᎠᏴ ᎡᏙᏓᏃ ᏌᏉᏉ.,Ayv Edodano saquoquo.,I and my Father are one.,,cherokee-new-testament.csv
145c2da0342feadc,ᎿᎭᏉᏃ ᎠᏂᏧᏏ ᏔᎵᏁ ᏅᏯ ᏚᏂᎩᏒᎩ ᏗᎬᏩᏂᏍᏙᏗ.,Hnaquono Anitsusi taline nvya dunigisvgi digvwanisdodi.,Then the Jews took up stones again to stone him.,,cherokee-new-testament.csv
8a8ecc7468cfdf1d,"ᏥᏌ ᎤᏁᏨᎩ ᎯᎠ ᏚᏂᏪᏎᎸᎩ, ᎤᏣᏔ ᎣᏍᏛ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎨᏒ ᎡᏙᏙᏱ ᏅᏓᏳᏓᎴᏅᎯ ᎬᏂᎨᏒ ᏂᏨᏴᏁᎸ; ᎦᏙ ᎤᏍᏗ ᎾᏍᎩ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎠᎩᏍᏛᏗᎠ ᏅᏯ ᏥᏕᏍᎩᏴᏂᏍᏗᎭ?","Tsisa unetsvgi hia duniweselvgi, Utsata osdv digalvwisdanedi gesv edodoyi nvdayudalenvhi gvnigesv nitsvyvnelv; Gado usdi nasgi digalvwisdanedi agisdvdia nvya tsidesgiyvnisdiha?","Jesus answered them, Many good works have I shewed you from my Father; for which of those works do ye stone me?",,cherokee-new-testament.csv
3f2122a6d9efccbc,"ᎠᏂᏧᏏ ᎤᏂᏁᏨ ᎯᎠ ᏅᎬᏩᏪᏎᎸᎩ; ᎣᏍᏛ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎨᏒ ᎥᏝ ᏴᎨᏣᏍᏛᏓ ᏅᏯ ᏱᏙᎨᏨᏴᏂᏍᏓ, ᎯᏐᏢᎢᏍᏗᏍᎬᏍᎩᏂ, ᏂᎯ ᏴᏫᏉ ᏥᎩ ᎤᏁᎳᏅᎯ ᏣᏤᎸᏍᎦ.","Anitsusi uninetsv hia nvgvwaweselvgi; osdv digalvwisdanedi gesv vtla yvgetsasdvda nvya yidogetsvyvnisda, hisotlvisdisgvsgini, nihi yvwiquo tsigi Unelanvhi tsatselvsga.","The Jews answered him, saying, For a good work we stone thee not; but for blasphemy; and because that thou, being a man, makest thyself God.",,cherokee-new-testament.csv
f084222237533e52,"ᏥᏌ ᏚᏁᏤᎸᎩ; ᏝᏍᎪ ᎯᎠ ᏱᏂ ᎬᏅ ᏱᎪᏪᎳ ᏗᏥᎧᎿᎭᏩᏛᏍᏗᏱ; ᏂᎯ ᎢᏨᏁᎳᏅᎯ, ᎠᏆᏛᏅᎩ?","Tsisa dunetselvgi; tlasgo hia yini gvnv yigowela ditsikahnawadvsdiyi; nihi itsvnelanvhi, aquadvnvgi?","Jesus answered them, Is it not written in your law, I said, Ye are gods?",,cherokee-new-testament.csv
f45d16c96453313f,"ᎢᏳᏃ ᎢᏣᏁᎳᏅᎯ ᏧᏬᏎᎸᎯ ᏱᎩ, ᎧᏃᎮᏛ ᎤᏁᎳᏅᎯ ᎤᏤᎵᎦ ᎨᏥᏁᏤᎸᎯ, ᎠᎴ ᎪᏪᎵ ᎤᏲᎢᏍᏗ ᏂᎨᏒᎾ ᏱᎩ,","Iyuno itsanelanvhi tsuwoselvhi yigi, kanohedv Unelanvhi utseliga getsinetselvhi, ale goweli uyoisdi nigesvna yigi,","If he called them gods, unto whom the word of God came, and the scripture cannot be broken;",,cherokee-new-testament.csv
048275f904fe638b,"ᏥᎪ ᎯᏐᏢᎢᏍᏗᎭ ᎢᎡᏦᏎᎭ ᎠᎦᏴᎵᎨᎢ ᎤᎸᏉᏔᏅᎯ ᎠᎴ ᎡᎶᎯ ᎤᎷᎯᏍᏗᏱ ᎤᏅᏏᏛ, ᏅᏗᎦᎵᏍᏙᏗᎭ ""ᎠᏴ ᎤᏁᎳᏅᎯ ᎤᏪᏥ"" ᏥᎦᏛ?","Tsigo hisotlvisdiha ietsoseha Agayvligei ulvquotanvhi ale elohi uluhisdiyi unvsidv, nvdigalisdodiha ""Ayv Unelanvhi Uwetsi"" tsigadv?","Say ye of him, whom the Father hath sanctified, and sent into the world, Thou blasphemest; because I said, I am the Son of God?",,cherokee-new-testament.csv
e95ebf7fb284489c,"ᎢᏳᏃ ᎡᏙᏓ ᎤᏤᎵ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎨᏒ ᏂᏓᎩᎸᏫᏍᏓᏁᎲᎾ ᎢᎨᏎᏍᏗ, ᏞᏍᏗ ᏍᎩᏲᎢᏳᏅᎩ","Iyuno Edoda utseli digalvwisdanedi gesv nidagilvwisdanehvna igesesdi, tlesdi sgiyoiyunvgi","If I do not the works of my Father, believe me not.",,cherokee-new-testament.csv
4fde9b3211a321ff,"ᎢᏳᏍᎩᏂ ᎾᏍᎩ ᎤᏤᎵ ᏱᏓᎩᎸᏫᏍᏓᏁᎭ, ᎾᏍᏉ ᎠᏴ ᏂᏍᎩᏲᎢᏳᎲᏍᎬᎾ ᏱᎩ, ᎠᏎ ᎢᏦᎯᏳᎲᏍᎨᏍᏗ ᎾᏍᎩ Ꮎ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎨᏒᎢ; ᎾᏍᎩᏃ ᏰᎵ ᎨᏣᏙᎴᎰᎯᏍᏗ ᎠᎴ ᎨᏦᎯᏳᏗ ᏱᎩ ᎠᎦᏴᎵᎨᎢ, ᎠᎩᏯᎥᎢ ᎠᎴ ᎾᏍᎩ ᎠᏴ ᏥᏯᎥᎢ","Iyusgini nasgi utseli yidagilvwisdaneha, nasquo ayv nisgiyoiyuhvsgvna yigi, ase itsohiyuhvsgesdi nasgi na digalvwisdanedi gesvi; nasgino yeli getsadolehohisdi ale getsohiyudi yigi Agayvligei, agiyavi ale nasgi ayv tsiyavi","But if I do, though ye believe not me, believe the works: that ye may know, and believe, that the Father is in me, and I in him.",,cherokee-new-testament.csv
e9ef8386d1ba36df,"ᎾᏍᎩ ᎢᏳᏍᏗ ᏔᎵᏁ ᎤᎾᏁᎶᏔᏅᎩ ᎬᏩᏂᏴᏗᏱ; ᎠᏎᏃ ᏚᏗᏫᏎᎸᎩ,","Nasgi iyusdi taline unanelotanvgi gvwaniyvdiyi; aseno dudiwiselvgi,","Therefore they sought again to take him: but he escaped out of their hand,",,cherokee-new-testament.csv
c112d90635d30e5a,"ᎠᎴ ᏦᏓᏂ ᏍᎪᎾ ᏭᎶᏒᎩ, ᎾᎿᎭᏣᏂ ᎢᎬᏱᏱ ᏚᏓᏬᎥᎢ.  ᎾᎿᎭᏃ ᎤᏪᏙᎸᎩ.","Ale Tsodani sgona wulosvgi, nahna Tsani igvyiyi dudawovi.  Nahnano uwedolvgi.",And went away again beyond Jordan into the place where John at first baptized; and there he abode.,,cherokee-new-testament.csv
be29c2b77712ba5c,"ᎤᏂᏣᏛᏃ ᎬᏩᎷᏤᎸᎩ, ᎠᎴ ᎯᎠ ᏄᏂᏪᏒᎩ; ᏣᏂ ᎥᏝ ᎤᏍᏆᏂᎪᏗ ᏱᏚᎸᏫᏍᏓᏁᎮᎢ, ᎠᏎᏃ ᏂᎦᎥ ᏣᏂ ᏄᏪᏒ ᎤᏃᎮᎸ ᎯᎠ ᎾᏍᎩ ᎠᏍᎦᏯ, ᎤᏙᎯᏳᎯᏯ ᎨᏎᎢ.","Unitsadvno gvwalutselvgi, ale hia nuniwesvgi; Tsani vtla usquanigodi yidulvwisdanehei, aseno nigav Tsani nuwesv unohelv hia nasgi asgaya, udohiyuhiya gesei.","And many resorted unto him, and said, John did no miracle: but all things that John spake of this man were true.",,cherokee-new-testament.csv
248659bb96e9bbe0,ᎾᎿᎭᏃ ᎤᏂᏣᏛ ᎬᏬᎯᏳᏅᎩ,Nahnano unitsadv gvwohiyunvgi,And many believed on him there.,,cherokee-new-testament.csv
3e1b3c3584f4916d,"ᎩᎶᏃ ᎢᏳᏍᏗ ᎠᏍᎦᏯ ᎤᏢᎬᎩ, ᎳᏏᎳ ᏧᏙᎢᏛ, ᏇᏗᏂᏱ ᎡᎯ, ᎺᎵ ᎠᎴ ᎤᎸᎢ ᎹᏗ ᎤᏂᏚᎲᎢ.","Gilono iyusdi asgaya utlvgvgi, Lasila tsudoidv, Quediniyi ehi, Meli ale ulvi Madi uniduhvi.","Now a certain man was sick, named Lazarus, of Bethany, the town of Mary and her sister Martha.",,cherokee-new-testament.csv
25fad3da0f625c7e,"ᎾᏍᎩ ᎺᎵ ᎠᏠᏁᏗ ᏧᎶᏁᏔᏁ ᎤᎬᏫᏳᎯ, ᎠᎴ ᎤᏍᏘᏰᎬ ᏧᏩᏔᏁ ᏥᏚᏅᎦᎸᎡᎴ ᏧᎳᏏᏕᏂ, ᎾᏍᎩ ᏅᏙ ᎳᏏᎳ ᎤᏢᎬᎩ.","Nasgi Meli atlonedi tsulonetane Ugvwiyuhi, ale ustiyegv tsuwatane tsidunvgalvele tsulasideni, nasgi nvdo Lasila utlvgvgi.","(It was that Mary which anointed the Lord with ointment, and wiped his feet with her hair, whose brother Lazarus was sick.)",,cherokee-new-testament.csv
a8e515dc678daaf8,"ᎿᎭᏉᏃ ᏧᏙ ᏓᏳᎾᏓᏅᏒᎩ ᎤᏛᎪᏗ, ᎯᎠ ᏅᏓᏳᏂᏪᏒᎩ, ᏣᎬᏫᏳᎯ, ᎬᏂᏳᏉ ᎯᎨᏳᎢ ᏥᎩ ᎤᏢᎦ.","Hnaquono tsudo dayunadanvsvgi udvgodi, hia nvdayuniwesvgi, Tsagvwiyuhi, gvniyuquo higeyui tsigi utlvga.","Therefore his sisters sent unto him, saying, Lord, behold, he whom thou lovest is sick.",,cherokee-new-testament.csv
ec3c064b508d4d1d,"ᏥᏌᏃ ᎤᏛᎦᏅ ᎯᎠ ᏄᏪᏒᎩ; ᎯᎠ ᎾᏍᎩ ᏧᏢᎦᎥᏝ ᎤᏲᎱᎯᏍᏗ ᏱᎩ, ᎠᏥᎸᏉᏙᏗᏱᏉᏍᎩᏂ ᎤᏁᎳᏅᎯ, ᎾᏍᎩᏃ ᎤᏁᎳᏅᎯ ᎤᏪᏥ ᎠᏥᎸᏉᏗᏳ ᎢᏳᎵᏍᏙᏗᏱ.","Tsisano udvganv hia nuwesvgi; Hia nasgi tsutlvgavtla uyohuhisdi yigi, atsilvquododiyiquosgini Unelanvhi, nasgino Unelanvhi Uwetsi atsilvquodiyu iyulisdodiyi.","When Jesus heard that, he said, This sickness is not unto death, but for the glory of God, that the Son of God might be glorified thereby.",,cherokee-new-testament.csv
c147cd00656c8c7b,ᏥᏌᏃ ᏧᎨᏳᎯᏳᎨᏒᎩ ᎹᏗ ᎠᎴ ᎤᎸᎢ ᎠᎴ ᎳᏏᎳ.,Tsisano tsugeyuhiyugesvgi Madi ale ulvi ale Lasila.,"Now Jesus loved Martha, and her sister, and Lazarus.",,cherokee-new-testament.csv
ead464d82340145a,"ᎤᏛᎦᏅᏃ ᎤᏢᎬᎢ, ᎾᎿᎭᎡᏙᎲᎢ ᎠᏏ ᏔᎵ ᏅᎤᏙᏓᏋᎩ.","Udvganvno utlvgvi, nahna edohvi asi tali nvudodaquvgi.","When he had heard therefore that he was sick, he abode two days still in the same place where he was.",,cherokee-new-testament.csv
6d9afe50c6f3e733,ᎣᏂᏃ ᎯᎠ ᏂᏚᏪᏎᎸᎩ ᎬᏩᏍᏓᏩᏗᏙᎯ; ᏔᎵᏁ ᏧᏗᏱ ᏫᏗᎶᎯ.,Onino hia niduweselvgi gvwasdawadidohi; Taline Tsudiyi widilohi.,"Then after that saith he to his disciples, Let us go into Judaea again.",,cherokee-new-testament.csv
a2b46ebc2e1d871f,"ᎬᏩᏍᏓᏩᏗᏙᎯ ᎯᎠ ᏅᎬᏩᏪᏎᎸᎩ; ᏔᏕᏲᎲᏍᎩ, ᎥᏝ ᏱᎪᎯᎩ ᎠᏂᏧᏏ ᎤᎾᏁᎶᏔᏅᎩ ᏅᏯ ᏗᎨᏨᏂᏍᏙᏗᏱ, ᏔᎵᏁᏍᎪᏃ ᎾᎿᎭᏮᏛᎯᎶᏏ?","Gvwasdawadidohi hia nvgvwaweselvgi; Tadeyohvsgi, vtla yigohigi Anitsusi unanelotanvgi nvya digetsvnisdodiyi, talinesgono nahna wvdvhilosi?","His disciples say unto him, Master, the Jews of late sought to stone thee; and goest thou thither again?",,cherokee-new-testament.csv
0aac5a03aa636cf7,"ᏥᏌ ᎤᏁᏨᎩ; ᏝᏍᎪ ᏔᎳᏚ ᎢᏳᏟᎶᏛ ᏱᎩ ᏏᎦ?  ᎢᏳᏃ ᎩᎶ ᎢᎦ ᏤᏙᎰᎢ, ᎥᏝ ᏱᏚᏬᏕᎯᎰᎢ, ᏅᏗᎦᎵᏍᏙᏗᏍᎪ ᎠᎪᏩᏘᏍᎬ ᎢᎦ ᎠᏂ ᎡᎶᎯ ᏚᎸᏌᏛᎢ.","Tsisa unetsvgi; Tlasgo taladu iyutlilodv yigi siga?  Iyuno gilo iga tsedohoi, vtla yiduwodehihoi, nvdigalisdodisgo agowatisgv iga ani elohi dulvsadvi.","Jesus answered, Are there not twelve hours in the day? If any man walk in the day, he stumbleth not, because he seeth the light of this world.",,cherokee-new-testament.csv
7ec66c263515159f,"ᎩᎶᏍᎩᏂ ᎡᏃᏱ ᏤᏙᎰᎢ, ᏚᏬᏕᎯᎰᎢ, ᏅᏗᎦᎵᏍᏙᏗᏍᎪ ᎢᎦ ᏂᏚᎸᏌᏓᏕᎲᎾ ᎨᏒᎢ.","Gilosgini enoyi tsedohoi, duwodehihoi, nvdigalisdodisgo iga nidulvsadadehvna gesvi.","But if a man walk in the night, he stumbleth, because there is no light in him.",,cherokee-new-testament.csv
b8c8a49459643214,"ᎾᏍᎩ ᎯᎠ ᏄᏪᏒᎩ; ᎿᎭᏉᏃ ᎯᎠ ᏄᏚᏪᏎᎸᎩ; ᎳᏏᎳ ᎢᎦᎵᎢ ᎦᎵᎭ; ᎠᏎᏃ ᏓᎨᏏ, ᏮᏓᏥᏰᏍᏔᏂ.","Nasgi hia nuwesvgi; hnaquono hia nuduweselvgi; Lasila igalii galiha; aseno dagesi, wvdatsiyestani.","These things said he: and after that he saith unto them, Our friend Lazarus sleepeth; but I go, that I may awake him out of sleep.",,cherokee-new-testament.csv
f9ec20509141269f,"ᎬᏩᏍᏓᏩᏗᏙᎯᏃ ᎯᎠ ᏄᏂᏪᏒᎩ; ᏣᎬᏫᏳᎯ, ᎢᏳᏃ ᏱᎦᎵᎭ ᏓᏳᏗᏩᏏᏉ.","Gvwasdawadidohino hia nuniwesvgi; Tsagvwiyuhi, iyuno yigaliha dayudiwasiquo.","Then said his disciples, Lord, if he sleep, he shall do well.",,cherokee-new-testament.csv
c1cfc49b4e4b34d5,ᎠᏎᏃ ᎤᏲᎱᏒ ᎦᏛᎬᎩ ᎾᏍᎩ ᏄᏪᏒ ᏥᏌ:  ᎾᏍᎩᏍᎩᏂ Ꮎ ᎠᎦᎵᎲᏉ ᏦᏯᏪᏐᎵᎰ ᎦᏛᎦ ᎤᏁᎵᏒᎩ.,Aseno uyohusv gadvgvgi nasgi nuwesv Tsisa:  nasgisgini na agalihvquo tsoyawesoliho gadvga unelisvgi.,Howbeit Jesus spake of his death: but they thought that he had spoken of taking of rest in sleep.,,cherokee-new-testament.csv
eecfe987c1ee4691,ᎿᎭᏉᏃ ᎬᏂᎨᏒ ᏥᏌ ᎯᎠ ᏂᏚᏪᏎᎸᎩ; ᎳᏏᎳ ᎤᏲᎱᏒ;,Hnaquono gvnigesv Tsisa hia niduweselvgi; Lasila uyohusv;,"Then said Jesus unto them plainly, Lazarus is dead.",,cherokee-new-testament.csv
313cb0f10d243526,"ᎠᎴ ᎣᏏᏳ ᎠᎩᏰᎸᎭ ᎾᎿᎭᏫᏂᎨᏙᎲᎾ ᏥᎨᏒᎩ, ᏂᎯ ᏅᏗᎦᎵᏍᏙᏗᎭ, ᎢᏦᎯᏳᏗᏱ.  ᎠᏎᏃ ᎡᏗᏩᏛᎱᎦ.","Ale osiyu agiyelvha nahna winigedohvna tsigesvgi, nihi nvdigalisdodiha, itsohiyudiyi.  Aseno ediwadvhuga.","And I am glad for your sakes that I was not there, to the intent ye may believe; nevertheless let us go unto him.",,cherokee-new-testament.csv
7a5d0fa191458c9b,"ᎿᎭᏉᏃ ᏓᎻ, ᏗᏗᎹ ᏧᏙᎢᏛ, ᎯᎠ ᏂᏚᏪᏎᎸᎩ ᎤᎾᎵᎪᎯ ᎠᎾᏓᏍᏓᏩᏗᏙᎯ, ᎾᏍᏉ ᎠᏴ ᎢᏕᎾ, ᎠᏲᎱᏒᎭ ᎢᎦᏠᏯᏍᏔᏅᎭ.","Hnaquono Dami, Didima tsudoidv, hia niduweselvgi unaligohi anadasdawadidohi, Nasquo ayv idena, ayohusvha igatloyastanvha.","Then said Thomas, which is called Didymus, unto his fellowdisciples, Let us also go, that we may die with him.",,cherokee-new-testament.csv
