merged_id,linked_ced_merged_id,root_slug,cn-app-dictionary.csv_English Glosses Combined,cn-app-dictionary.csv_Grammar sub entry,cn-app-dictionary.csv_No.,cn-app-dictionary.csv_Part of speech,cn-app-dictionary.csv_Part of speech ch,cn-app-dictionary.csv_Practical,cn-app-dictionary.csv_Simple phonetics,cn-app-dictionary.csv_Syllabary,cn-app-dictionary.csv_Tone and length 1,cn-app-dictionary.csv_Tone and length 2,cn-app-dictionary.csv_Translations,cn-app-dictionary.csv_Variants,cn-app-dictionary.csv_Word audio,cn-app-dictionary.csv__Variants_Practical,cn-app-dictionary.csv__Variants_Syllabary,cn-app-dictionary.csv_source_No.,cn-app-dictionary.csv_﻿Entry No.,hierarchical-dict.json__is_transitive,hierarchical-dict.json_class_name,hierarchical-dict.json_config.pre.distributive,hierarchical-dict.json_config.pre.partitive,hierarchical-dict.json_config.pre.translocutive,hierarchical-dict.json_config.pre.translocutiveImpOnly,hierarchical-dict.json_config.pron.allow_h_metathesis,hierarchical-dict.json_config.pron.middle_voice,hierarchical-dict.json_config.pron.middle_voice_h_metathesis,hierarchical-dict.json_config.pron.plural_pronouns,hierarchical-dict.json_config.pron.set_type,hierarchical-dict.json_config.pron.stem_type,hierarchical-dict.json_config.pron.use_3rd_person_object,hierarchical-dict.json_config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_config.pron.use_ka_variant,hierarchical-dict.json_config.pron.uwa_replaces_v,hierarchical-dict.json_corpus_id,hierarchical-dict.json_definition,hierarchical-dict.json_entry_no,hierarchical-dict.json_glottal_grade_root,hierarchical-dict.json_h_grade_root,hierarchical-dict.json_meta.corpus_id,hierarchical-dict.json_meta.definition,hierarchical-dict.json_meta.entry_no,hierarchical-dict.json_meta.prediction,hierarchical-dict.json_morphology.class_name,hierarchical-dict.json_morphology.config.pre.distributive,hierarchical-dict.json_morphology.config.pre.partitive,hierarchical-dict.json_morphology.config.pre.translocutive,hierarchical-dict.json_morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_morphology.config.pron.middle_voice,hierarchical-dict.json_morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_morphology.config.pron.plural_pronouns,hierarchical-dict.json_morphology.config.pron.set_type,hierarchical-dict.json_morphology.config.pron.stem_type,hierarchical-dict.json_morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_morphology.config.pron.use_ka_variant,hierarchical-dict.json_morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_morphology.glottal_grade_root,hierarchical-dict.json_morphology.h_grade_root,hierarchical-dict.json_morphology.post_root_morpheme,hierarchical-dict.json_post_root_morpheme,hierarchical-dict.json_practical,hierarchical-dict.json_prediction,hierarchical-dict.json_root_slug,hierarchical-dict.json_segmented_forms.present,hierarchical-dict.json_shim,hierarchical-dict.json_shim.meta.corpus_id,hierarchical-dict.json_shim.meta.definition,hierarchical-dict.json_shim.meta.entry_no,hierarchical-dict.json_shim.meta.prediction,hierarchical-dict.json_shim.morphology.class_name,hierarchical-dict.json_shim.morphology.config.pre.distributive,hierarchical-dict.json_shim.morphology.config.pre.partitive,hierarchical-dict.json_shim.morphology.config.pre.translocutive,hierarchical-dict.json_shim.morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_shim.morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.middle_voice,hierarchical-dict.json_shim.morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.plural_pronouns,hierarchical-dict.json_shim.morphology.config.pron.set_type,hierarchical-dict.json_shim.morphology.config.pron.stem_type,hierarchical-dict.json_shim.morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_shim.morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_shim.morphology.config.pron.use_ka_variant,hierarchical-dict.json_shim.morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_shim.morphology.glottal_grade_root,hierarchical-dict.json_shim.morphology.h_grade_root,hierarchical-dict.json_shim.morphology.post_root_morpheme,hierarchical-dict.json_shim.segmented_forms.imperative,hierarchical-dict.json_shim.segmented_forms.infinitive,hierarchical-dict.json_shim.shim,hierarchical-dict.json_slug,kirk-book-data.csv_Cherokee,kirk-book-data.csv_English,kirk-book-data.csv_Index,kirk-book-data.csv_Person,kirk-book-data.csv_Tense,kirk-book-data.csv_Tone,kirk-book-data.csv_Verb Number,kirk-book-data.csv_normalized_key,kirk-book-data.csv_screenshot name,learning-to-use-the-cherokee-verb.csv_CED English,learning-to-use-the-cherokee-verb.csv_Cherokee,learning-to-use-the-cherokee-verb.csv_Index,learning-to-use-the-cherokee-verb.csv_Set,learning-to-use-the-cherokee-verb.csv_Syllabary,learning-to-use-the-cherokee-verb.csv_Verb Number,learning-to-use-the-cherokee-verb.csv_normalized_key,lily-dict.csv_Category,lily-dict.csv_Cross_Reference,lily-dict.csv_Definition,lily-dict.csv_Definition_Long,lily-dict.csv_Entry,lily-dict.csv_Entry_Tone,lily-dict.csv_Etymology,lily-dict.csv_Index,lily-dict.csv_Plural_Tone,lily-dict.csv_PoS,lily-dict.csv_Source,lily-dict.csv_Source_Long,lily-dict.csv_Syllabary
c91016fe878ef68a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Holly Clan,,anisahoni,,,8025,,,mds,Moondove's Spiral,ᎠᏂᏌᎰᏂ
89e2cd15983b2b0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osage Indians,,AniSasi,,,8026,,,mds,Moondove's Spiral,ᎠᏂᏌᏏ
27f37cb63e67a176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seneca People,,anisenika,,,8027,,,mds,Moondove's Spiral,ᎠᏂᏎᏂᎧ
0355e16388a2c725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seneca Indians,,aniseniku,,,8028,,,mds,Moondove's Spiral,ᎠᏂᏎᏂᎫ
ca757affa5c17272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad spirits,,anisgina,,,8032,,,mds,Moondove's Spiral,ᎠᏂᏍᎩᎾ
df2f000467c0cbfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ghosts (evil, bad)",,anisgina,,,8033,,,mds,Moondove's Spiral,ᎠᏂᏍᎩᎾ
baeec8b26d68dad9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"May, month",,anisgvti,,,8035,,,mds,Moondove's Spiral,ᎠᏂᏍᎬᏘ
1d005309e6cc0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,place to lie down,,anisidi,,,8037,,,mds,Moondove's Spiral,ᎠᏂᏏᏗ
a4e4035b92adcc9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seneca Tribe,,anisinika,,,8039,,,mds,Moondove's Spiral,ᎠᏂᏏᏂᎧ
bee88659ed836503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuscarora Indians,,aniskalali,,,8049,,,mds,Moondove's Spiral,ᎠᏂᏍᎧᎳᎵ
1c28158d88bcf314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuscarora People,,aniskalali,,,8050,,,mds,Moondove's Spiral,ᎠᏂᏍᎧᎳᎵ
e6be7825b93c6fb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insects,,aniskayi,,,8051,,,mds,Moondove's Spiral,ᎠᏂᏍᎧᏱ
991ed15fedf54802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaniards,,aniskwani,,,8052,,,mds,Moondove's Spiral,ᎠᏂᏍᏆᏂ
723bf5c19be90188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mexican People,,anisquani,,,8056,,,mds,Moondove's Spiral,ᎠᏂᏍᏆᏂ
6e73b931c0f4f15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anita,,anita [ah nee ta],,,8059,,,mds,Moondove's Spiral,ᎠᏂᏔ
b5a5686de3249706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catawba Indians,,AniTagwa,,,8060,,,mds,Moondove's Spiral,ᎠᏂᏔᏆ
e04aa068d16b3c28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arneach [person],,anitsa,,,8066,,,mds,Moondove's Spiral,ᎠᏂᏣ
e75a468601837307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cherokee Indians,,AniTsalagi,,,8067,,,mds,Moondove's Spiral,ᎠᏂᏣᎳᎩ
01731906840ba919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cherokees (the Cherokee tribe),,anitsalagi',,,8068,,,mds,Moondove's Spiral,ᎠᏂᏣᎳᎩ
d3d1d7df0c59f573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country (Cherokee - Our land, Given to the Tsalagi)",,anitsalagigatohi,,,8069,,,mds,Moondove's Spiral,ᎠᏂᏣᎳᎩᎦᏙᎯ
614879f2b57cf67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Choctaw Indians,,AniTsata,,,8071,,,mds,Moondove's Spiral,ᎠᏂᏣᏔ
70cdad5774e9720c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Choctaw People,,anitsata,,,8072,,,mds,Moondove's Spiral,ᎠᏂᏣᏔ
e0468968f458907d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Choctaw Tribe,,anitsata,,,8073,,,mds,Moondove's Spiral,ᎠᏂᏣᏔ
340004bc1866c1f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green beans,,anitse - iyusdi,,,8074,,,mds,Moondove's Spiral,ᎠᏂᏤ - ᎢᏳᏍᏗ
116696d206e31c37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chickasaw People,,anitsigasa,,,8075,,,mds,Moondove's Spiral,ᎠᏂᏥᎦᏌ
eb936737fcddddea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chickasaw Tribe,,anitsigasa,,,8076,,,mds,Moondove's Spiral,ᎠᏂᏥᎦᏌ
ce0582aeb24851d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chickasaw Indians,,AniTsikasu,,,8077,,,mds,Moondove's Spiral,ᎠᏂᏥᎧᏑ
5e270455da09d316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blossoms,,anitsilv'sgi,,,8078,,,mds,Moondove's Spiral,ᎠᏂᏥᎸᏍᎩ
6dd16e3f1ec71c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flowers,,anitsilv'sgi,,,8079,,,mds,Moondove's Spiral,ᎠᏂᏥᎸᏍᎩ
8a57019922ee43a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cedar trees,,anitsin(a),,,8082,,,mds,Moondove's Spiral,ᎠᏂᏥᎾ
a4b5bda5c1daf81c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bird Clan,,anitsisqua,,,8083,,,mds,Moondove's Spiral,ᎠᏂᏥᏍᏆ
17a3ca3f565bea68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bird Clan (members of),,anitsisqua,,,8084,,,mds,Moondove's Spiral,ᎠᏂᏥᏍᏆ
2e29ffa64c45c005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boys,,anitsu'ts(a)(i),,,8086,,,mds,Moondove's Spiral,ᎠᏂᏧᏣᎢ
cfc6d41791e34a42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pleiades (the boys),,anitsutsa,,,8088,,,mds,Moondove's Spiral,ᎠᏂᏧᏣ
40b0ad964a9f107e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roosters,,anitsvya,,,8089,,,mds,Moondove's Spiral,ᎠᏂᏨᏯ
33ba36f15051ef9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flies,,anitvgi,,,8091,,,mds,Moondove's Spiral,ᎠᏂᏛᎩ
1eee5eed59ed3aec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"people (European, all white people)",,"aniunega, aniyonega",,,8092,,,mds,Moondove's Spiral,"ᎠᏂᎤᏁᎦ, ᎠᏂᏲᏁᎦ"
64c803493b0e0b02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uchee Indians,,aniutsi,,,8093,,,mds,Moondove's Spiral,ᎠᏂᎤᏥ
3c3d9710c8e8d2ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bugleweed,,aniwani'ski,,,8094,,,mds,Moondove's Spiral,ᎠᏂᏩᏂᏍᎩ
1b7013361c3e46fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolf Clan,,aniwaya,,,8095,,,mds,Moondove's Spiral,ᎠᏂᏩᏯ
018973584a0f7b5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soldiers,,aniya(wi)sgi,,,8098,,,mds,Moondove's Spiral,ᎠᏂᏯᏫᏍᎩ
b86e6c2c4732872b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fort,,aniyaska nvayuda,,,8099,,,mds,Moondove's Spiral,ᎠᏂᏯᏍᎧ ᏅᎠᏳᏓ
d435ae517236effa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soldiers,,aniyosgi,,,8109,,,mds,Moondove's Spiral,ᎠᏂᏲᏍᎩ
caeebf2f315fcaf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,military,,aniyosgii,,,8110,,,mds,Moondove's Spiral,ᎠᏂᏲᏍᎩᎢ
9bae778351a37b6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soldiers,,aniyowisgi,,,8112,,,mds,Moondove's Spiral,ᎠᏂᏲᏫᏍᎩ
a9d95f9d70dab882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screamer [person],,aniyvla,,,8114,,,mds,Moondove's Spiral,ᎠᏂᏴᎳ
913623f89658e705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indians,,"aniyvwi, aniyvwu",,,8115,,,mds,Moondove's Spiral,"ᎠᏂᏴᏫ, ᎠᏂᏴᏭ"
be7a4c47c66df768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,people (Cherokee),,aniyvwiya,,,8116,,,mds,Moondove's Spiral,ᎠᏂᏴᏫᏯ
79fd25571a0e2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Principal People,,aniyvwiya,,,8117,,,mds,Moondove's Spiral,ᎠᏂᏴᏫᏯ
539395c0ba6b07fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teepee,,aniyvwiya unilatsodv,,,8119,,,mds,Moondove's Spiral,ᎠᏂᏴᏫᏯ ᎤᏂᎳᏦᏛ
14aa2e431be7f94d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indians,,aniyvwiyahi,,,8120,,,mds,Moondove's Spiral,ᎠᏂᏴᏫᏯᎯ
3bfdbe06201605e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,people (Indians),,aniyvwuyu,,,8121,,,mds,Moondove's Spiral,ᎠᏂᏴᏭᏳ
3cae9513e6e60f0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pigeon,,"anlkuwahi, gv:le",,,8122,,,mds,Moondove's Spiral,
452a132a1fbf0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"know, they(information)",,anolga,,,8123,,,mds,Moondove's Spiral,
c07d2053cd551380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They know,,anoliga,,,8124,,,mds,Moondove's Spiral,ᎠᏃᎵᎦ
757cdc647f7a1db2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leather,,anotluski,,,8125,,,mds,Moondove's Spiral,ᎠᏃᏡᏍᎩ
cb8a53e5bd45a26a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strawberries,,anu,,,8134,,,mds,Moondove's Spiral,ᎠᏄ
7c649aede0fec776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabric,,anuwo,,,8137,,,mds,Moondove's Spiral,ᎠᏄᏬ
10e5a6849ad5a8e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linen,,anuwounegv,,,8142,,,mds,Moondove's Spiral,ᎠᏄᏬᎤᏁᎬ
90b7d57b7a2204d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,March,,anuyi,,,8143,,,mds,Moondove's Spiral,ᎠᏄᏱ
222133100402da21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strawberries,,anv,,,8144,,,mds,Moondove's Spiral,ᎠᏅ
143a51ce81ce746a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strawberry,,anv,,,8145,,,mds,Moondove's Spiral,ᎠᏅ
3b2ce66f0f49e044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoughtful,,anvdadisgv,,,8151,,,mds,Moondove's Spiral,ᎠᏅᏓᏗᏍᎬ
1ceca8d9d1a67213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,homesick,,anvdadisgv uwnvsv,,,8152,,,mds,Moondove's Spiral,ᎠᏅᏓᏗᏍᎬ ᎤᏪᏅᏒ
