base_id,sentence_id,source file,gloss_english,gloss_phonetic,gloss_syllabary,source
5602141f079e4b0f,b749d70023e9,cn-app-dictionary.csv,burning.,à:góhvsgv̋:,ᎠᎪᎲᏍᎬ,Cherokee Dictionary 1975 Durbin Feeling
6309e94bc5491e83,656b198211cd,cn-app-dictionary.csv,Perch,ani:go:la,ᎠᏂᎪᎳ,Cherokee Dictionary 1975 Durbin Feeling
3dc41bc04c1006ef,03da475f06ce,cn-app-dictionary.csv,I am reading,jigo:lǐ:yé’a,ᏥᎪᎵᏰᎠ.,Cherokee Dictionary 1975 Durbin Feeling
3dc41bc04c1006ef,d70d61ef0b67,cn-app-dictionary.csv,to examine him.,u:go:lǐ:yê:di̋:,ᎤᎪᎵᏰᏗ,Cherokee Dictionary 1975 Durbin Feeling
d78dbd8c2a80af93,245c65d3c6b3,cn-app-dictionary.csv,famine?,ago:nás,ᎠᎪᎾᏍ,Cherokee Dictionary 1975 Durbin Feeling
c7bc6eea412ff4b6,3fae546ff30c,cn-app-dictionary.csv,target practicing,á:go:nihâ,ᎠᎪᏂᎭ.,Cherokee Dictionary 1975 Durbin Feeling
525c6261d1c113fb,62422bf883e7,cn-app-dictionary.csv,lettuce.,gǒ:sdagî:sd,,Cherokee Dictionary 1975 Durbin Feeling
36f12635220220d6,70bc9a2cb7a2,cn-app-dictionary.csv,raw,agő:sdi,ᎠᎪᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
fcbd34a1d83c322c,9a6ba6575f7d,cn-app-dictionary.csv,you see it?,hyigó:hwahti,ᏱᎪᏩᏘ?,Cherokee Dictionary 1975 Durbin Feeling
cf141fd724f1cf49,15ff7bed23f7,cn-app-dictionary.csv,sight.,agő:hwahtvhdi,ᎠᎪᏩᏛᏗ,Cherokee Dictionary 1975 Durbin Feeling
b3da5014c6096bb9,98e3b29c95b1,cn-app-dictionary.csv,to see,ugo:hwahtvhdi̋,ᎤᎪᏩᏛᏗ,Cherokee Dictionary 1975 Durbin Feeling
4eda248dd36bfaf8,9b3d613f23ca,cn-app-dictionary.csv,his forehead.,agv:dage̋:ni,ᎠᎬᏓᎨᏂ,Cherokee Dictionary 1975 Durbin Feeling
0940c7725df4db4c,6ea209315ea4,cn-app-dictionary.csv,She cut,ù:gv:halv:hv̌:’i,ᎤᎬᎭᎸᎲᎢ.,Cherokee Dictionary 1975 Durbin Feeling
0940c7725df4db4c,2200a1eda3ba,cn-app-dictionary.csv,She’s slicing,à:gv:halí,ᎠᎬᎭᎵ,Cherokee Dictionary 1975 Durbin Feeling
16fed3735909f0c9,0dce523e1bc2,cn-app-dictionary.csv,Chop up,higv:halù:hyâ,ᎯᎬᎭᎷᏯ.,Cherokee Dictionary 1975 Durbin Feeling
8b2934db15690521,53d7b13446a9,cn-app-dictionary.csv,a piece of cake.,agv:halv̋:da skvsi,ᎠᎬᎭᎸᏓ ᏍᎬᏏ.,Cherokee Dictionary 1975 Durbin Feeling
6ba5a17660c615f8,8ec0b9bd49ce,cn-app-dictionary.csv,black?,agv̌:hnáge̋:’ikê,ᎠᎬᎿᎨᎢᎨ?,Cherokee Dictionary 1975 Durbin Feeling
9018cb83b4fc56c3,91c14fb6119c,cn-app-dictionary.csv,is scolding,à:gv:sgǒ:lv̂:ga,ᎠᎬᏍᎪᎸᏍᎦ.,Cherokee Dictionary 1975 Durbin Feeling
9aab42e1082e79f3,da197521f409,cn-app-dictionary.csv,washes its face,à:gv:sgwó:sgó:’i,ᎠᎬᏍᏉᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
93c1ef6997baf6d6,ddd9ca6460a9,cn-app-dictionary.csv,a loudmouth.,ahala̋:da,ᎠᎭᎳᏓ.,Cherokee Dictionary 1975 Durbin Feeling
78961db33d75cfbb,cfbbc14c9bc6,cn-app-dictionary.csv,Flag,hí’alǔ:ga,ᎯᎠᎷᎦ,Cherokee Dictionary 1975 Durbin Feeling
78961db33d75cfbb,cfbbc14c9bc6,cn-app-dictionary.csv,down.,,,Cherokee Dictionary 1975 Durbin Feeling
65003d68052348e9,134c8eb63289,cn-app-dictionary.csv,here,áhani,ᎠᎭᏂ,Cherokee Dictionary 1975 Durbin Feeling
0acdb1e2a68d0da3,c6fca01082f5,cn-app-dictionary.csv,Deer,ahwi,ᎠᏫ,Cherokee Dictionary 1975 Durbin Feeling
ab51c3775ee9a8e0,9b95d25d3fde,cn-app-dictionary.csv,I smothered it.,ji’awó:stanv̌:’i,ᏥᎠᏬᏍᏔᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
86329e8364457dac,d363b147af10,cn-app-dictionary.csv,easy,ahi̋:da,ᎠᎯᏓ,Cherokee Dictionary 1975 Durbin Feeling
c8733106580405f8,cd00bdc812e8,cn-app-dictionary.csv,you have in your hand?,hihi:dô:ha,ᎯᎯᏙᎭ?,Cherokee Dictionary 1975 Durbin Feeling
588888436053e6b4,69b891cd3052,cn-app-dictionary.csv,I killed,dě:jî:lv́,ᏕᏥᎸ,Cherokee Dictionary 1975 Durbin Feeling
6db12884f177adc6,61f248c8124f,cn-app-dictionary.csv,He’s driving,à:hí’le:ha,ᎠᎯᎴᎭ.,Cherokee Dictionary 1975 Durbin Feeling
ed570d5393f126ed,50a7910debcd,cn-app-dictionary.csv,driving,dà:hí’li,ᏓᎯᎵ,Cherokee Dictionary 1975 Durbin Feeling
f23b24c1c0386c37,c473e1141962,cn-app-dictionary.csv,steering wheel.,ahí’lv̀:sdi̋:’i,ᎠᎯᎸᏍᏗᎢ.,Cherokee Dictionary 1975 Durbin Feeling
337c5d2fa894befa,d41c1a30e776,cn-app-dictionary.csv,Leave,hihí:yv:’i,ᎯᎯᏴᎢ,Cherokee Dictionary 1975 Durbin Feeling
4a7de61d68d68489,a95341732461,cn-app-dictionary.csv,Put,hihlahv̀:ga,ᎯᏝᎲᎦ,Cherokee Dictionary 1975 Durbin Feeling
1aef793f5fb1ff71,a20e16a5e861,cn-app-dictionary.csv,it flies away.,à:hlawi:dǐ:sgó:’i,ᎠᏝᏫᏗᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
1f033de7e2f4537a,ba6efb48368f,cn-app-dictionary.csv,something that flies?,ahlawi:di̋:sg,ᎠᏝᏫᏗᏍᎩ,Cherokee Dictionary 1975 Durbin Feeling
a23d01caab05ef28,e5ca1c195940,cn-app-dictionary.csv,to fly,u:hlawi:tdóhdi̋,ᎤᏝᏫᏘᏙᏗ.,Cherokee Dictionary 1975 Durbin Feeling
31b43993a827246b,a70e70541180,cn-app-dictionary.csv,the one who flies,hahlawi:tdi̋:sgi,ᎭᏝᏫᏘᏗᏍᎩ,Cherokee Dictionary 1975 Durbin Feeling
7b29ddee8736259c,e5b99ccfab6e,cn-app-dictionary.csv,he has a nightmare.,à:hligí:sgó:’i,ᎠᏟᎩᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
bf73b6c7b7576613,78dcdb159a9f,cn-app-dictionary.csv,did it take,ù:hlî:li:dô:lé:,ᎤᏟᎢᎵᏙᎴ,Cherokee Dictionary 1975 Durbin Feeling
b250d3d581705655,260758c0a826,cn-app-dictionary.csv,in measuring,ahli:lő:sdi,ᎠᏟᎶᏍᎬ,Cherokee Dictionary 1975 Durbin Feeling
6bc7d42dda01ac3e,732d49fa76d9,cn-app-dictionary.csv,ruler.,ahli:lő:sdi,ᎠᏟᎶᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
1e7c0e0594c993f7,142380cb9585,cn-app-dictionary.csv,it bent.,ù:hliyvhgwidv̂:nv̌:’i,ᎤᏟᏴᏈᏛᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
86d3c46b1c78bd96,afe9fd17ff02,cn-app-dictionary.csv,it snorts.,à:hliyv̌:sánà:wsdǐ:sgó:ʔi,ᎠᏟᏴᏌᎾᏩᏍᏗᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
d905f2861f1764a0,71a8af429561,cn-app-dictionary.csv,preached,ù:lhjado:hnv́:’i,ᎤᎵᏣᏙᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
8827a313cd827cef,1bcce08eebad,cn-app-dictionary.csv,preachers.,nù:nalstanv́:’i,ᏄᎾᎵᏍᏔᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
0b008466b3af6b0c,1398baf51d29,cn-app-dictionary.csv,it shattered.,ù:lhko:dv:hnv̌:’i,ᎤᎵᎪᏛᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
eefd2088d62538d6,78ec6f972d06,cn-app-dictionary.csv,shatters,dà:lhko:tdi:sgô:,ᏓᎵᎪᏛᏗᏍᎪ,Cherokee Dictionary 1975 Durbin Feeling
35985e0bb75e990e,bf4996cb6025,cn-app-dictionary.csv,records.,di̋:hlohdi,ᏗᏠᏗ,Cherokee Dictionary 1975 Durbin Feeling
410e6939257d2a3d,91676076b531,cn-app-dictionary.csv,I beat him.,jì:hlo:sv̌:’i,ᏥᏠᏒᎢ.,Cherokee Dictionary 1975 Durbin Feeling
844c57b8d0eb34d7,f8f259448e9a,cn-app-dictionary.csv,She combs her hair,alhtawó:sgó:,ᎠᎵᏔᏬᏍᎪᎢ,Cherokee Dictionary 1975 Durbin Feeling
66e8114e65921f53,2c4b22a267f2,cn-app-dictionary.csv,a comb.,alhtawó:sdi,ᎠᎵᏔᏬᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
9c17e28de5f050ee,3e71246bc09a,cn-app-dictionary.csv,It’s,à:lhté:lv:hv́sgagwu,ᎠᎵᏖᎸᎲᏍᎦᏊ.,Cherokee Dictionary 1975 Durbin Feeling
9c17e28de5f050ee,3e71246bc09a,cn-app-dictionary.csv,moving.,,,Cherokee Dictionary 1975 Durbin Feeling
ecc42f87b0756ead,34647b316f8f,cn-app-dictionary.csv,he changed it.,ù:hnawá:’i:yv́:sv̌:’i,ᎤᎿᏩᎢᏴᏒᎢ.,Cherokee Dictionary 1975 Durbin Feeling
c140adedab57f28b,1e38f092ed0e,cn-app-dictionary.csv,he took off,ù:hnawé:sv́,ᎤᎿᏪᏒ,Cherokee Dictionary 1975 Durbin Feeling
5460f48b2515a739,19fff6ef2f6b,cn-app-dictionary.csv,a shirt,ahnawó,ᎠᎿᏬ,Cherokee Dictionary 1975 Durbin Feeling
247db0f94407063b,333bda1499dc,cn-app-dictionary.csv,she,yu:hnáwo:’é’i,ᏳᎿᏬᎡᎢ.,Cherokee Dictionary 1975 Durbin Feeling
247db0f94407063b,333bda1499dc,cn-app-dictionary.csv,wear it.,,,Cherokee Dictionary 1975 Durbin Feeling
79c141c27ee19f34,d9387837add5,cn-app-dictionary.csv,He gave,ù:hne:lv́,ᎤᏁᎸ,Cherokee Dictionary 1975 Durbin Feeling
71d1876288efa807,754a5b71f019,cn-app-dictionary.csv,to wrestle.,u:nà:hně:sdi̋,ᎤᎾᏁᏍᏗ.,Cherokee Dictionary 1975 Durbin Feeling
1a47e527e9d78ed0,9ed1939cc760,cn-app-dictionary.csv,He’s interpreting,à:hnélhdi:ha,ᎠᏁᏟᏗᎭ.,Cherokee Dictionary 1975 Durbin Feeling
f696f6f50dfe019f,628320a192b4,cn-app-dictionary.csv,translation,a:hnéhltanv̋:,ᎠᏁᎵᏔᏅ,Cherokee Dictionary 1975 Durbin Feeling
d55d64c437be867c,dc7aefa8638c,cn-app-dictionary.csv,are frolicking,à:na:hně:jô:sga,ᎠᎾᏁᏦᏍᎦ,Cherokee Dictionary 1975 Durbin Feeling
5de07469cc66315c,eef7d7d86e08,cn-app-dictionary.csv,built,ù:hné:sge:hv̌:’i,ᎤᏁᏍᎨᎲᎢ.,Cherokee Dictionary 1975 Durbin Feeling
bd6fd069cf2db1da,547f27534710,cn-app-dictionary.csv,He left,jù:hnigî:sv̌:’i,ᏧᏂᎩᏒᎢ.,Cherokee Dictionary 1975 Durbin Feeling
bd6fd069cf2db1da,c4428a21b633,cn-app-dictionary.csv,it started,ù:hnígí:sv́,ᎤᏂᎩᏒ,Cherokee Dictionary 1975 Durbin Feeling
22e988f7460fcf9f,32b07ec8a22b,cn-app-dictionary.csv,to start,u:hnígì:sdohdi̋,ᎤᏂᎩᏍᏙᏗ,Cherokee Dictionary 1975 Durbin Feeling
4ad8240bd0bfed12,16b60ff1df6a,cn-app-dictionary.csv,on his shoulder.,dù:hnotlǐ:nv̂:sv̌’i,ᏚᏃᏟᏅᏒᎢ.,Cherokee Dictionary 1975 Durbin Feeling
696ea2a9973ae7d8,b83187fa8c43,cn-app-dictionary.csv,his mouth,ahő:li,ᎠᎰᎵ,Cherokee Dictionary 1975 Durbin Feeling
ce724b1392e15629,7766c9c573da,cn-app-dictionary.csv,She’s putting,dà:hu:dí’a,ᏓᎱᏗᎠ,Cherokee Dictionary 1975 Durbin Feeling
ce724b1392e15629,7766c9c573da,cn-app-dictionary.csv,in,,,Cherokee Dictionary 1975 Durbin Feeling
08b461b50b9b253f,e8c794cce52f,cn-app-dictionary.csv,stove pipes?,di:hu:jawǒ:ldv̋:da,ᏗᎱᏣᏬᎳᏛᏓ?,Cherokee Dictionary 1975 Durbin Feeling
c582ec578f8125b4,f5f15749c670,cn-app-dictionary.csv,chimney.,à:hu:jawǒ:ldv̋:’i,ᎠᎱᏣᏬᎳᏛᎢ.,Cherokee Dictionary 1975 Durbin Feeling
c7ffaf2937a33497,ab40b383a2da,cn-app-dictionary.csv,a drum,ahu:li,ᎠᎱᎵ,Cherokee Dictionary 1975 Durbin Feeling
70db624e8f054bab,c417a4a2a5c1,cn-app-dictionary.csv,hit him on the mouth,u:hu:lv̌:nî:sdi̋,ᎤᎱᎸᏂᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
47755ae435a77937,b290438a3c70,cn-app-dictionary.csv,Move,hihv̌:na,ᎯᎲᎾ,Cherokee Dictionary 1975 Durbin Feeling
8629bceb32caf6c7,9019e5a7c4dd,cn-app-dictionary.csv,Set,hihv̀:ga,ᎯᎲᎦ,Cherokee Dictionary 1975 Durbin Feeling
8629bceb32caf6c7,9019e5a7c4dd,cn-app-dictionary.csv,down.,,,Cherokee Dictionary 1975 Durbin Feeling
808398a6d156cd37,34da3371fb32,cn-app-dictionary.csv,he finds it,à:hwahtǐ:sgó’i,ᎠᏩᏘᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
60411c9c40c599cf,d115e8a74e64,cn-app-dictionary.csv,to visit?,hì:wahtv:hǐ:dâ:sdi̋,ᏂᏩᏛᎯᏓᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
c588c5bb6e18eed9,150cf16f072c,cn-app-dictionary.csv,He took,ù:hwi:dv:shé,ᎤᏫᏛᎮ,Cherokee Dictionary 1975 Durbin Feeling
94b24aba5b61a9ee,0a12c111c667,cn-app-dictionary.csv,She planted,dù:hwisv́,ᏚᏫᏒ,Cherokee Dictionary 1975 Durbin Feeling
e742b6f3f3f5b518,cbb16dab0124,cn-app-dictionary.csv,necktie?,ahyadlv̋:dis,ᎠᏯᏢᏗᏍ,Cherokee Dictionary 1975 Durbin Feeling
dc5d12028db05ec1,4509da4bc5d3,cn-app-dictionary.csv,Peel,tihyáhke:tsa,ᏘᏯᎨᏗᏌ.,Cherokee Dictionary 1975 Durbin Feeling
f13e7fa98344e139,177c6c733d3a,cn-app-dictionary.csv,necklace,a̋:hyalhdi,ᎠᏯᏟᏗ,Cherokee Dictionary 1975 Durbin Feeling
f629a56b982d2215,603adb5f3f93,cn-app-dictionary.csv,Did it frost,ù:hyahtvhné:’is,ᎤᏯᏛᏁᎢᏍ,Cherokee Dictionary 1975 Durbin Feeling
a5adc2c3ec36d96b,a95da5db4731,cn-app-dictionary.csv,He’s calling,à:hyani:ha,ᎠᏯᏂᎭ,Cherokee Dictionary 1975 Durbin Feeling
a5adc2c3ec36d96b,80f9eba9d9fa,cn-app-dictionary.csv,you get,hi:yanv:hé,ᎯᏯᏅᎮ,Cherokee Dictionary 1975 Durbin Feeling
8b010800da1af205,4948447bcbb1,cn-app-dictionary.csv,are you taking,hihyé:ga,ᎯᏰᎦ,Cherokee Dictionary 1975 Durbin Feeling
b05ac5d091d1c32c,3b28e0056030,cn-app-dictionary.csv,in his hand.,dà:hye:hv̌:’i,ᏓᏰᎲᎢ.,Cherokee Dictionary 1975 Durbin Feeling
622774ec9465c9b9,a26385f605e5,cn-app-dictionary.csv,She quilted it,ù:hyehgahlanv́:’i,ᎤᏰᎦᏝᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
8e5290c237635b73,91bad2c8063f,cn-app-dictionary.csv,is operating on,à:hyě:hlóha,ᎠᏰᏠᎭ.,Cherokee Dictionary 1975 Durbin Feeling
e0fe4a86f5676561,fc070f5938ef,cn-app-dictionary.csv,imitates,dà:hyě:lî:sgó,ᏓᏰᎵᏍᎪ,Cherokee Dictionary 1975 Durbin Feeling
e0fe4a86f5676561,770b0d837904,cn-app-dictionary.csv,mocking?,hi:ye:lí:’a,ᎯᏰᎵᎠ?,Cherokee Dictionary 1975 Durbin Feeling
1a66735665e778d7,eec76383c5bf,cn-app-dictionary.csv,knife,haye:lsdi,ᎭᏰᎵᏍᏗ.,Cherokee Dictionary 1975 Durbin Feeling
0334996cc2fa033d,9d0b1ece6a14,cn-app-dictionary.csv,I’m looking for,jì:yoha,ᏥᏲᎭ.,Cherokee Dictionary 1975 Durbin Feeling
de3844bbb97a6dea,6876a87b3ec9,cn-app-dictionary.csv,can you swim?,hya:hyú’i:nû:ga,ᏯᏳᎢᏄᎦ?,Cherokee Dictionary 1975 Durbin Feeling
3ff8a0fa2eb9b94d,268ad1c86e3e,cn-app-dictionary.csv,thundering?,à:hyv:dagwalô:sgv̋,ᎠᏴᏓᏆᎶᏍᎬ?,Cherokee Dictionary 1975 Durbin Feeling
1499590597bc72e2,2065288f6482,cn-app-dictionary.csv,air conditioner,ahyv:dladì:sdi̋:sgi,ᎠᏴᏜᏗᏍᏗᏍᎩ,Cherokee Dictionary 1975 Durbin Feeling
0e91e727936cf5cb,707d7e4911d9,cn-app-dictionary.csv,ladder.,ahyvhdló,ᎠᏴᏠ,Cherokee Dictionary 1975 Durbin Feeling
0bcf00cd62f57d8b,5af7e6984f84,cn-app-dictionary.csv,bend it!,jihíhyvhgwidv̂:ni,ᏥᎯᏴᏈᏛᏂ!,Cherokee Dictionary 1975 Durbin Feeling
0bcf00cd62f57d8b,79d98b29c368,cn-app-dictionary.csv,I am going to hem it.,dají:yvhgwidv̀:nî,ᏓᏥᏴᏈᏛᏂ.,Cherokee Dictionary 1975 Durbin Feeling
2877e3daff7d2c2e,b13c55cf3ce8,cn-app-dictionary.csv,his throat,ahyvhje̋:ni,ᎠᏴᏤᏂ,Cherokee Dictionary 1975 Durbin Feeling
6ea340c44873611b,a7ee4293ce81,cn-app-dictionary.csv,to kick,u:hyvhtè:sdi̋,ᎤᏴᏖᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
a72f73317df99b29,76be7a2bc5c5,cn-app-dictionary.csv,prisoners.,ani:hyv̋:ki,ᎠᏂᏴᎩ,Cherokee Dictionary 1975 Durbin Feeling
9af51effcfb2c8d8,3f9f72d8bb53,cn-app-dictionary.csv,captured,ù:hyv:kí:dv́,ᎤᏴᎩᏛ,Cherokee Dictionary 1975 Durbin Feeling
2ccb75bc0e074ae0,8e6940a74b9e,cn-app-dictionary.csv,hit him on the nose?,ù:hyv:sdé:lu:hné:’i,ᎤᏴᏍᏕᎷᏁᎢ?,Cherokee Dictionary 1975 Durbin Feeling
50bf328674e5b53d,c61ecf1f520b,cn-app-dictionary.csv,is choking him.,ù:hyvsgǐ:yí:ha,ᎤᏴᏍᎩᏱᎭ.,Cherokee Dictionary 1975 Durbin Feeling
40f6f8150e0fa0b2,d2ecc66b6445,cn-app-dictionary.csv,is walking toward,wá:’i,ᏩᎢ,Cherokee Dictionary 1975 Durbin Feeling
b03af5820d0e7d09,f55322f3e47b,cn-app-dictionary.csv,fish,ajadi,ᎠᏣᏗ,Cherokee Dictionary 1975 Durbin Feeling
df78c7500909f083,5b1cdc051d59,cn-app-dictionary.csv,Choctaw,ajahdás,ᎠᏣᏓᏍ,Cherokee Dictionary 1975 Durbin Feeling
b501642e8ec99028,aa9d88e4855f,cn-app-dictionary.csv,hatched?,ù:najá’ì:sé:’i,ᎤᎾᏣᎢᏎᎢ?,Cherokee Dictionary 1975 Durbin Feeling
96479fc65cdfa6d9,7b3a6b29ce23,cn-app-dictionary.csv,he dresses up.,à:janv:sgó:’i,ᎠᏣᏅᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
21751ef53bf0554a,2d636129d4c4,cn-app-dictionary.csv,Get in,hajá’v̀:ga,ᎭᏣᎥᎦ.,Cherokee Dictionary 1975 Durbin Feeling
1dc9c25e673da60b,abccd087f178,cn-app-dictionary.csv,grave.,à:jé:lì:sdv̋:,ᎠᏤᎵᏍᏛ,Cherokee Dictionary 1975 Durbin Feeling
2887f172b43bf909,02d2da5c7e37,cn-app-dictionary.csv,acting like,à:je:lv:sga,ᎠᏤᎸᏍᎦ.,Cherokee Dictionary 1975 Durbin Feeling
b0addfe89d894f7d,23285d31b14a,cn-app-dictionary.csv,mattress.,aje:sdó,ᎠᏤᏍᏙ,Cherokee Dictionary 1975 Durbin Feeling
f75c1b4f49aa5c09,41c69e99586f,cn-app-dictionary.csv,He’s spilling,à:je:wí’a,ᎠᏤᏫᎠ,Cherokee Dictionary 1975 Durbin Feeling
f75c1b4f49aa5c09,b17cc8a373f9,cn-app-dictionary.csv,he just wastes it.,dà:je:wî:sgó:gwu,ᏓᏤᏫᏍᎪᏊ.,Cherokee Dictionary 1975 Durbin Feeling
6c990992fda2c8e6,e3315951867a,cn-app-dictionary.csv,fire.,ajǐ:lá,ᎠᏥᎳ,Cherokee Dictionary 1975 Durbin Feeling
5326dd518b1633b2,703235433c9a,cn-app-dictionary.csv,,ajǐ:la,,Cherokee Dictionary 1975 Durbin Feeling
d867136dd5ea738a,fdbe25c426aa,cn-app-dictionary.csv,Catholic,ajǐ:la ge̋:hlohi,ᎠᏥᎳ ᎨᏠᎯ,Cherokee Dictionary 1975 Durbin Feeling
2fa151c987a74f08,ccb791432197,cn-app-dictionary.csv,match.,ajǐ:la gő:hlvhdi,ᎠᏥᎳ ᎪᏢᏗ,Cherokee Dictionary 1975 Durbin Feeling
a42e80d2733545c5,7ee35c7855a8,cn-app-dictionary.csv,into the fire.,aji:lv̋:hi,ᎠᏥᎸᎯ,Cherokee Dictionary 1975 Durbin Feeling
aaadb009e840ecff,820199eb779d,cn-app-dictionary.csv,bloom,à:ni:ji:lv:sgó,ᎠᏂᏥᎸᏍᎪ,Cherokee Dictionary 1975 Durbin Feeling
b20c3c8e475585f9,a9d36aa067ad,cn-app-dictionary.csv,flowers.,ani:ji:lv̋:sgi,ᎠᏂᏥᎸᏍᎩ,Cherokee Dictionary 1975 Durbin Feeling
5757aa3d954dfdb8,df83bce07c4d,cn-app-dictionary.csv,cedar,ajina,ᎠᏥᎾ,Cherokee Dictionary 1975 Durbin Feeling
062549231b80dc94,791b46c69875,cn-app-dictionary.csv,He lit,ù:jí:slanv́,ᎤᏥᏍᎳᏅᎢ,Cherokee Dictionary 1975 Durbin Feeling
5dbcebec05a705cc,b547a87ee8c2,cn-app-dictionary.csv,He’s blowing,à:jó:tasga,ᎠᏦᏔᏍᎦ.,Cherokee Dictionary 1975 Durbin Feeling
0fc8e14c1049a064,b1ce91a760c3,cn-app-dictionary.csv,Turn on the lights,de:híjv:stanv́:’i,ᏕᎯᏨᏍᏔᏅᎢ.,Cherokee Dictionary 1975 Durbin Feeling
face012b7a598770,5bd6b05b20ba,cn-app-dictionary.csv,lights,di:jv̋:sdi,ᏗᏨᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
badd26e614faecf6,b100eb91138e,cn-app-dictionary.csv,badge,akané:sdi,ᎠᎧᏁᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
1d642ab1923a7bb8,f11177163ed9,cn-app-dictionary.csv,his hip,akasge̋:ni,ᎠᎧᏍᎨᏂ,Cherokee Dictionary 1975 Durbin Feeling
6a0d24d288fa5d43,45a14767dbb5,cn-app-dictionary.csv,he chases them,dà:ke:hê:gó:’i,ᏓᎨᎮᎪᎢ,Cherokee Dictionary 1975 Durbin Feeling
2a3a59d953282900,8748f0c1e350,cn-app-dictionary.csv,stairs?,akihlosv̀:sdi̋:’i,ᎠᎩᏠᏒᏍᏗᎢ?,Cherokee Dictionary 1975 Durbin Feeling
9021667eda77de72,54d6b20685c9,cn-app-dictionary.csv,a bicycle.,u:kilv̀:dohdi̋:,ᎤᎩᎸᏙᏗ,Cherokee Dictionary 1975 Durbin Feeling
b700027706b7fc35,79b4698681fd,cn-app-dictionary.csv,pills.,di̋:kisdi,ᏗᎩᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
30ce5318bd05f216,ed74fe9d359c,cn-app-dictionary.csv,I am,jígisga,ᏥᎩᏍᎦ.,Cherokee Dictionary 1975 Durbin Feeling
30ce5318bd05f216,ed74fe9d359c,cn-app-dictionary.csv,swallowing,,,Cherokee Dictionary 1975 Durbin Feeling
d2d3333cd7532a5b,c957fc07d9ad,cn-app-dictionary.csv,elbow,akiyu:sge̋:,ᎠᎩᎪᎲ,Cherokee Dictionary 1975 Durbin Feeling
c357b7970f64bde3,465abc2ddc2c,cn-app-dictionary.csv,His elbows,di:kiyu:sge̋:ni,ᏗᎩᏳᏍᎨᏂ,Cherokee Dictionary 1975 Durbin Feeling
4dc5056c8975a69e,85099d195536,cn-app-dictionary.csv,She’s shovelling,à:ko:dé’a,ᎠᎪᏕᎠ.,Cherokee Dictionary 1975 Durbin Feeling
0b2b12ee9220402b,54db81f86493,cn-app-dictionary.csv,shovel.,ako:de̋:sdi,ᎠᎪᏕᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
ecdfb0dc8ae179c8,6cc8bb99183f,cn-app-dictionary.csv,left.,aksganí,ᎠᎦᏍᎦᏂ,Cherokee Dictionary 1975 Durbin Feeling
0da6f1d692644b07,dc595e5677c8,cn-app-dictionary.csv,left-handed.,aksgani̋:da,ᎠᎦᏍᎦᏂᏓ.,Cherokee Dictionary 1975 Durbin Feeling
2dfc49747319c444,90b48ef60cdf,cn-app-dictionary.csv,He goes down a,à:ksô:sgó:,ᎠᎦᏐᏍᎪ,Cherokee Dictionary 1975 Durbin Feeling
2dfc49747319c444,90b48ef60cdf,cn-app-dictionary.csv,hill,,,Cherokee Dictionary 1975 Durbin Feeling
2dfc49747319c444,92aab85b9046,cn-app-dictionary.csv,He goes down a long ,à:ksô:sgó:,ᎠᎦᏐᏍᎪ,Cherokee Dictionary 1975 Durbin Feeling
7dfbede740f4cc28,5055141d975b,cn-app-dictionary.csv,down hill.,à:ksô:sgv̋:,ᎠᎦᏐᏍᎬ,Cherokee Dictionary 1975 Durbin Feeling
d5963611cf67038a,5a5d180027f3,cn-app-dictionary.csv,eye.,akta,ᎠᎦᏔ,Cherokee Dictionary 1975 Durbin Feeling
d99aa499d6af50db,260390da6a10,cn-app-dictionary.csv,Do you know how,hiktahás,ᎯᎦᏔᎭᏍ,Cherokee Dictionary 1975 Durbin Feeling
c325526368a39135,73d36f297af5,cn-app-dictionary.csv,witness,áktahi,ᎠᎦᏔᎯ,Cherokee Dictionary 1975 Durbin Feeling
d92c1462cb4a0299,ce018700a03a,cn-app-dictionary.csv,knowledgeable.,áktahna’i,ᎠᎦᏔᎿᎢ.,Cherokee Dictionary 1975 Durbin Feeling
